"EI_class_jorstad_like","jorstad_equivalent","supercluster_term","cluster_id","subcluster_id","n"
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","120","2552",60
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","120","2554",3600
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","120","2555",2336
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","120","2556",1637
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","120","2612",2076
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","120","2633",1133
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","120","2634",619
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","120","2635",641
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","120","2636",1348
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","120","2637",1757
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","120","2638",283
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","121","2618",4779
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","121","2619",2113
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","121","2620",9807
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","121","2621",3110
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","121","2629",3483
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","121","2630",2675
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","121","2631",2526
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","121","2632",2794
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","122","2564",4910
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","122","2565",3231
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","122","2566",18842
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","123","2551",156
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","123","2553",4070
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","123","2559",5427
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","123","2560",17879
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","123","2561",7084
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","123","2562",11131
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","123","2563",3179
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","124","2622",1821
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","124","2623",2826
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","124","2624",2997
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","124","2625",2624
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","124","2626",5745
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","124","2627",4651
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","124","2628",5463
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","125","2558",2117
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","125","2568",902
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","125","2569",974
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","125","2570",1590
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","125","2592",741
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","125","2613",1859
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","125","2614",992
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","125","2616",1767
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","125","2617",1230
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","126","2588",3824
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","126","2589",9216
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","126","2590",2044
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","126","2591",2227
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","126","2596",3257
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","126","2597",3626
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","126","2599",3317
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","127","2578",812
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","127","2579",515
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","127","2580",1262
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","127","2581",401
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","127","2582",226
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","127","2583",985
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","127","2584",222
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","127","2585",793
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","127","2586",1693
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","127","2587",889
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","128","2572",1108
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","128","2573",1644
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","128","2683",1504
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","128","2684",880
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","128","2691",110
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","128","2693",1330
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","128","2694",1666
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","128","2695",2369
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","129","2594",3100
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","129","2595",6787
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","129","2598",5104
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","129","2600",5100
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","129","2601",4106
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","129","2602",2821
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","129","2603",3098
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","129","2604",2726
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","129","2605",1614
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","129","2609",4214
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","129","2689",3388
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","130","2567",3186
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","130","2571",1029
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","130","2606",974
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","130","2607",2068
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","130","2608",2251
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","130","2610",866
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","130","2611",2579
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","130","2696",2595
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","130","2780",232
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","130","2782",2378
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","131","2557",1392
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","131","2574",2288
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","131","2575",4081
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","131","2576",2739
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","131","2577",2456
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","131","2593",3652
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","131","2615",2315
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","131","2697",2898
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","133","2669",540
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","133","2670",1508
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","133","2671",1012
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","133","2672",1701
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","133","2673",592
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","133","2674",2246
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","133","2675",2281
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","133","2676",426
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","133","2692",233
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","133","2781",2727
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","133","2783",1434
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","133","2784",2552
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","133","2785",1948
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","133","2786",820
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","134","2678",1611
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","134","2679",1304
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","134","2680",379
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","134","2681",1170
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","134","2682",1502
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","134","2685",1454
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","134","2686",1085
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","134","2687",690
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","134","2688",1175
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","135","2677",2821
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","135","2690",1601
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","135","2702",156
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","135","2728",2552
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","135","2729",1696
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","135","2730",1378
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","135","2731",1941
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","135","2732",3338
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","135","2733",3803
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","135","2734",1409
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","135","2741",821
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","135","2742",2658
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","138","2775",2455
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","138","2776",10886
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","138","2777",11601
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","138","2778",24013
"E","L2/3 IT + L4 IT","Upper-layer intratelencephalic","138","2779",3242
"E","L5 ET","Miscellaneous","113","2545",120
"E","L5 ET","Miscellaneous","113","2546",126
"E","L5 ET","Miscellaneous","113","2547",191
"E","L5 ET","Miscellaneous","113","2548",127
"E","L5 ET","Miscellaneous","113","2550",64
"E","L5 ET","Miscellaneous","114","2532",101
"E","L5 ET","Miscellaneous","114","2533",104
"E","L5 ET","Miscellaneous","114","2534",99
"E","L5 ET","Miscellaneous","114","2535",70
"E","L5 ET","Miscellaneous","114","2536",146
"E","L5 ET","Miscellaneous","114","2537",37
"E","L5 ET","Miscellaneous","114","2540",196
"E","L5 ET","Miscellaneous","117","2518",46
"E","L5 ET","Miscellaneous","117","2519",162
"E","L5 ET","Miscellaneous","117","2520",8
"E","L5 ET","Miscellaneous","117","2521",193
"E","L5 ET","Miscellaneous","117","2522",442
"E","L5 ET","Miscellaneous","117","2523",56
"E","L5 ET","Miscellaneous","117","2524",202
"E","L5 ET","Miscellaneous","117","2525",61
"E","L5 ET","Miscellaneous","118","2516",5
"E","L5 ET","Miscellaneous","118","2517",24
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","136","2744",3
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","136","2745",1
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","137","2746",958
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","137","2747",3891
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","137","2748",164
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","137","2749",5216
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","137","2750",1549
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","137","2751",1973
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","137","2752",1025
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","137","2753",63
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","139","2769",4266
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","139","2770",2524
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","139","2771",2106
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","139","2772",3220
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","139","2773",8464
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","139","2774",515
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","140","2761",2139
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","140","2762",1120
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","140","2763",768
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","140","2764",1571
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","140","2765",1089
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","140","2766",2106
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","140","2767",1212
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","140","2768",1292
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","141","2703",77
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","141","2754",779
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","141","2755",600
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","141","2756",952
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","141","2757",1014
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","141","2758",2560
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","141","2759",1690
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","141","2760",1184
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","142","2704",154
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","142","2705",1079
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","142","2706",2021
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","142","2709",695
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","142","2710",1399
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","142","2711",231
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","142","2712",807
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","142","2713",1870
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","142","2714",1337
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","142","2715",1623
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","142","2739",795
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","142","2740",716
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","143","2707",1504
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","143","2708",1230
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","143","2720",48
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","143","2721",1735
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","143","2722",908
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","143","2723",1052
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","143","2724",252
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","143","2725",1382
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","143","2726",403
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","143","2727",1306
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","144","2716",2171
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","144","2717",250
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","144","2718",5102
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","144","2719",15958
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","145","2375",32
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","145","2376",412
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","145","2377",599
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","145","2378",424
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","145","2379",95
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","145","2380",9
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","145","2381",589
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","145","2382",194
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","145","2383",458
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","145","2384",122
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","146","2503",63
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","146","2504",10
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","146","2505",60
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","146","2506",140
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","146","2507",99
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","146","2508",36
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","146","2509",30
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","146","2510",12
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","146","2512",63
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","146","2653",26
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","147","2385",384
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","147","2480",335
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","147","2481",852
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","147","2491",83
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","147","2492",87
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","147","2493",1097
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","147","2494",363
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","147","2495",1033
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","147","2496",1064
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","147","2497",673
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","147","2499",307
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","147","2500",374
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","147","2501",203
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","147","2502",53
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","147","2700",11
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","148","2484",1624
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","148","2485",2009
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","148","2486",1281
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","148","2487",1362
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","148","2488",1141
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","148","2489",1519
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","148","2490",1994
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","148","2498",872
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","148","2699",59
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","149","2482",16726
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","149","2483",2334
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","149","2736",5201
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","149","2737",979
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","149","2738",3054
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","150","2639",746
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","150","2640",2142
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","150","2641",1143
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","150","2642",1204
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","150","2643",190
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","150","2644",737
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","150","2645",1461
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","150","2646",1049
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","150","2647",1405
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","150","2648",234
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","151","2649",133
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","151","2650",86
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","151","2651",413
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","151","2652",33
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","151","2654",108
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","151","2655",199
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","151","2656",288
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","151","2657",1367
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","151","2658",728
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","151","2659",415
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","151","2660",264
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","151","2662",2371
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","152","2661",55
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","152","2663",6
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","152","2664",13
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","152","2665",33
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","152","2666",1
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","152","2668",2
"E","L5 IT + L6 IT + L6 IT Car3","Deep-layer intratelencephalic","152","2735",66
"E","L5/6 NP","Deep-layer near-projecting","83","2924",90
"E","L5/6 NP","Deep-layer near-projecting","83","2925",65
"E","L5/6 NP","Deep-layer near-projecting","83","2926",164
"E","L5/6 NP","Deep-layer near-projecting","83","2964",59
"E","L5/6 NP","Deep-layer near-projecting","85","2927",5
"E","L5/6 NP","Deep-layer near-projecting","85","2928",17
"E","L5/6 NP","Deep-layer near-projecting","85","2929",4
"E","L5/6 NP","Deep-layer near-projecting","85","2930",5
"E","L5/6 NP","Deep-layer near-projecting","86","2980",317
"E","L5/6 NP","Deep-layer near-projecting","86","2988",199
"E","L5/6 NP","Deep-layer near-projecting","86","2989",358
"E","L5/6 NP","Deep-layer near-projecting","86","2990",59
"E","L5/6 NP","Deep-layer near-projecting","86","2991",126
"E","L5/6 NP","Deep-layer near-projecting","86","2992",182
"E","L5/6 NP","Deep-layer near-projecting","86","2993",146
"E","L5/6 NP","Deep-layer near-projecting","87","2943",78
"E","L5/6 NP","Deep-layer near-projecting","87","2944",93
"E","L5/6 NP","Deep-layer near-projecting","87","2981",154
"E","L5/6 NP","Deep-layer near-projecting","87","2984",139
"E","L5/6 NP","Deep-layer near-projecting","87","2985",120
"E","L5/6 NP","Deep-layer near-projecting","88","2938",229
"E","L5/6 NP","Deep-layer near-projecting","88","2939",242
"E","L5/6 NP","Deep-layer near-projecting","88","2940",72
"E","L5/6 NP","Deep-layer near-projecting","88","2982",121
"E","L5/6 NP","Deep-layer near-projecting","88","2983",251
"E","L5/6 NP","Deep-layer near-projecting","88","2986",383
"E","L5/6 NP","Deep-layer near-projecting","88","2987",65
"E","L5/6 NP","Deep-layer near-projecting","89","2936",281
"E","L5/6 NP","Deep-layer near-projecting","89","2937",183
"E","L5/6 NP","Deep-layer near-projecting","89","2941",291
"E","L5/6 NP","Deep-layer near-projecting","89","2942",169
"E","L5/6 NP","Deep-layer near-projecting","89","2994",239
"E","L5/6 NP","Deep-layer near-projecting","89","2995",141
"E","L5/6 NP","Deep-layer near-projecting","90","2945",69
"E","L5/6 NP","Deep-layer near-projecting","90","2946",447
"E","L5/6 NP","Deep-layer near-projecting","90","2949",417
"E","L5/6 NP","Deep-layer near-projecting","90","2950",230
"E","L5/6 NP","Deep-layer near-projecting","90","2951",360
"E","L5/6 NP","Deep-layer near-projecting","91","2948",333
"E","L5/6 NP","Deep-layer near-projecting","91","2961",268
"E","L5/6 NP","Deep-layer near-projecting","91","2962",132
"E","L5/6 NP","Deep-layer near-projecting","91","2963",272
"E","L5/6 NP","Deep-layer near-projecting","91","2975",296
"E","L5/6 NP","Deep-layer near-projecting","92","2974",421
"E","L5/6 NP","Deep-layer near-projecting","92","2976",537
"E","L5/6 NP","Deep-layer near-projecting","92","2977",589
"E","L5/6 NP","Deep-layer near-projecting","92","2978",261
"E","L5/6 NP","Deep-layer near-projecting","92","2979",188
"E","L5/6 NP","Deep-layer near-projecting","93","2935",53
"E","L5/6 NP","Deep-layer near-projecting","93","2947",298
"E","L5/6 NP","Deep-layer near-projecting","93","2956",712
"E","L5/6 NP","Deep-layer near-projecting","93","2972",245
"E","L5/6 NP","Deep-layer near-projecting","93","2973",270
"E","L5/6 NP","Deep-layer near-projecting","94","2952",69
"E","L5/6 NP","Deep-layer near-projecting","94","2953",118
"E","L5/6 NP","Deep-layer near-projecting","94","2954",312
"E","L5/6 NP","Deep-layer near-projecting","94","2955",490
"E","L5/6 NP","Deep-layer near-projecting","94","2957",422
"E","L5/6 NP","Deep-layer near-projecting","94","2958",299
"E","L5/6 NP","Deep-layer near-projecting","94","2959",309
"E","L5/6 NP","Deep-layer near-projecting","94","2960",286
