"EI_class_jorstad_like","jorstad_equivalent","supercluster_term","cluster_id","subcluster_id","n"
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","84","2915",512
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","84","2916",295
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","84","2917",1833
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","84","2918",963
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","84","2919",361
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","84","2920",441
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","97","2922",130
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","97","2923",157
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","98","2823",494
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","98","2824",603
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","98","2825",522
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","98","2826",577
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","98","2827",653
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","98","2828",663
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","98","2829",602
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","98","2830",777
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","98","2831",62
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","99","2816",299
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","99","2817",716
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","99","2818",519
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","99","2860",201
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","99","2861",708
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","99","2862",609
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","99","2863",350
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","99","2864",449
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","99","2865",570
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","100","2511",73
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","100","2856",472
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","100","2857",489
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","100","2858",721
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","100","2859",181
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","100","2886",482
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","100","2887",604
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","100","2888",397
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","100","2889",773
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","100","2890",628
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","100","2891",80
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","101","2846",447
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","101","2847",654
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","101","2848",1871
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","102","2833",18
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","102","2839",355
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","102","2840",168
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","102","2841",375
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","102","2842",310
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","102","2843",271
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","102","2844",100
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","102","2845",323
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","103","2834",32
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","103","2835",236
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","103","2836",726
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","103","2837",89
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","103","2838",185
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","104","2849",292
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","104","2850",334
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","104","2851",301
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","104","2852",206
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","104","2853",129
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","104","2854",431
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","104","2855",280
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","105","2811",1195
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","105","2812",1428
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","105","2813",589
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","105","2814",617
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","105","2815",371
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","105","2832",69
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","106","2810",4126
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","106","2819",1059
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","106","2820",1646
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","106","2821",2910
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","106","2822",164
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","107","2879",309
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","107","2880",70
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","107","2881",51
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","107","2882",148
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","107","2883",222
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","107","2884",198
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","108","2809",523
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","108","2866",2089
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","108","2867",654
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","108","2872",931
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","108","2875",791
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","108","2876",1366
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","108","2877",643
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","108","2878",257
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","108","2885",576
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","108","2892",1376
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","109","2868",1202
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","109","2869",1306
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","109","2870",1229
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","109","2871",1004
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","109","2873",1751
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","109","2874",1661
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","109","2893",830
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","109","2894",950
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","109","2895",713
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","110","2896",1261
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","110","2897",1053
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","110","2898",1202
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","110","2899",1011
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","110","2900",1349
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","110","2901",1501
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","110","2902",676
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","110","2903",52
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","110","2904",219
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","111","2908",340
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","111","2909",99
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","111","2910",175
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","111","2911",150
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","111","2912",303
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","111","2913",117
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","111","2921",362
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","112","2905",3458
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","112","2906",1893
"E","L6 CT + L6b","Deep-layer corticothalamic and 6b","112","2907",983
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","276","479",77
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","276","480",200
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","276","481",329
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","276","482",126
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","276","622",129
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","276","623",34
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","276","624",213
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","276","625",171
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","276","626",312
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","276","627",78
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","276","628",146
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","276","629",167
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","276","630",98
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","277","632",323
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","277","633",196
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","277","634",280
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","277","635",264
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","277","636",441
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","277","637",137
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","277","645",9
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","278","638",250
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","278","639",996
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","278","640",2880
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","278","641",820
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","278","642",1244
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","278","643",911
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","278","644",76
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","279","594",363
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","279","595",607
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","279","596",239
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","279","611",413
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","279","612",660
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","279","613",578
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","279","614",873
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","279","615",621
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","279","616",1066
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","279","617",215
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","279","618",104
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","279","619",887
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","279","620",818
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","280","580",342
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","280","581",617
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","280","582",801
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","280","583",489
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","280","584",523
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","280","585",1001
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","280","586",797
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","280","587",536
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","281","589",271
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","281","590",508
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","281","591",573
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","281","592",451
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","281","593",431
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","282","563",160
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","282","564",221
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","282","565",1017
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","282","566",2043
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","282","567",1729
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","282","568",1529
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","282","569",1892
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","282","570",561
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","282","571",913
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","283","558",1546
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","283","559",946
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","283","560",556
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","283","561",5984
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","283","562",1604
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","284","545",428
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","284","546",1042
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","284","547",512
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","284","548",903
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","284","549",460
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","284","550",813
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","284","551",1097
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","284","552",1194
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","284","553",1500
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","284","554",324
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","284","555",836
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","285","588",170
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","285","600",72
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","285","601",570
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","285","602",470
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","285","603",525
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","285","604",675
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","285","605",134
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","285","606",157
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","285","607",308
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","285","608",574
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","285","609",623
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","285","610",247
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","285","631",163
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","286","425",1027
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","286","426",5390
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","286","427",2563
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","286","428",2139
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","286","556",1525
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","286","557",2953
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","287","431",3529
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","287","432",1163
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","287","433",11498
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","287","434",2315
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","287","435",66
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","288","429",14210
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","288","430",4232
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","288","436",234
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","288","437",3745
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","288","438",2410
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","289","496",760
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","289","522",1161
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","289","523",1806
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","289","524",1017
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","289","525",1260
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","289","526",2027
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","289","527",1782
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","289","528",2007
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","289","529",2286
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","289","530",220
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","290","514",4095
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","290","515",2165
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","290","532",819
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","290","533",1769
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","290","534",3440
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","290","535",1940
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","290","536",3386
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","290","537",932
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","290","538",2248
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","291","531",2719
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","291","539",817
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","291","540",1502
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","291","541",2710
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","291","542",1811
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","291","543",1791
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","291","544",890
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","292","572",1091
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","292","573",2212
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","292","574",1807
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","292","575",1318
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","292","576",1895
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","292","577",777
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","292","578",1674
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","292","579",1665
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","293","505",3344
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","293","507",1725
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","293","508",2075
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","293","516",2407
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","293","517",2630
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","293","518",1744
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","293","519",3300
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","293","520",1973
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","293","521",776
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","293","598",130
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","294","501",1370
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","294","502",1481
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","294","503",1375
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","294","504",1447
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","294","506",1616
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","294","509",1640
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","294","510",1493
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","294","511",861
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","294","512",1002
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","294","513",957
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","294","599",368
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","294","621",524
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","295","491",16
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","295","492",541
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","295","493",492
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","295","494",771
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","295","495",843
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","295","497",310
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","295","498",806
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","295","499",523
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","295","500",620
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","296","483",1693
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","296","484",768
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","296","485",1396
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","296","486",1118
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","296","487",1460
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","296","488",1060
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","296","489",717
"I","LAMP5 + SNCG + VIP + PAX6","CGE interneuron","296","490",1312
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","264","374",4056
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","264","375",1073
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","264","376",1215
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","264","377",325
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","265","379",1477
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","265","380",463
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","265","382",603
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","265","383",1708
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","266","378",474
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","266","381",379
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","266","384",412
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","266","385",1005
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","266","386",537
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","266","387",378
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","266","388",381
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","267","472",137
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","267","473",117
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","267","474",197
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","267","475",46
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","267","476",193
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","267","477",167
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","267","478",161
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","268","444",698
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","268","458",123
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","268","459",838
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","268","460",1082
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","268","468",130
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","268","469",972
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","269","457",593
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","269","463",699
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","269","464",625
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","269","465",652
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","269","466",210
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","269","467",435
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","270","439",57
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","270","440",3179
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","270","441",518
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","270","442",997
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","271","443",829
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","271","446",735
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","271","461",670
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","271","462",1811
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","272","445",1960
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","273","447",2509
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","273","470",536
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","273","471",209
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","274","448",1286
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","274","449",433
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","274","450",4654
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","275","451",182
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","275","452",466
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","275","453",399
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","275","454",337
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","275","455",346
"I","LAMP5 LHX6 + Chandelier","LAMP5-LHX6 and Chandelier","275","456",444
"I","PVALB + SST + SST CHODL","MGE interneuron","236","328",390
"I","PVALB + SST + SST CHODL","MGE interneuron","236","329",543
"I","PVALB + SST + SST CHODL","MGE interneuron","236","330",366
"I","PVALB + SST + SST CHODL","MGE interneuron","236","331",256
"I","PVALB + SST + SST CHODL","MGE interneuron","236","390",515
"I","PVALB + SST + SST CHODL","MGE interneuron","236","391",583
"I","PVALB + SST + SST CHODL","MGE interneuron","236","392",500
"I","PVALB + SST + SST CHODL","MGE interneuron","236","395",319
