Species,Stephan_col,Merged_col,Stephan_value,Merged_value,pct_diff,match_cat,n_teams,is_averaged,merged_teams,merged_team_refs,structure_source
Pithecia_monachus,Hippocampus,Hippocampus_Vol.mm3,834.0,834.26,0.0311750599520372,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981; Zilles & Rehkämper 1988"
Plecturocebus_moloch,Hippocampus,Hippocampus_Vol.mm3,588.0,588.29,0.0493197278911502,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981; Zilles & Rehkämper 1988"
Pongo_pygmaeus,Hippocampus,Hippocampus_Vol.mm3,2700.0,2633.333333333335,-2.46913580246908,minor(2-5%),1,False,Sherwood; Stephan_collection,"Sherwood: Sherwood et al. — stereology [exact ref: verify in papers tribble] | Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981; Zilles & Rehkämper 1988"
Propithecus_verreauxi,Hippocampus,Hippocampus_Vol.mm3,1043.0,1042.96,-0.0038350910834097,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981; Zilles & Rehkämper 1988"
Pygathrix_nemaeus,Hippocampus,Hippocampus_Vol.mm3,2295.0,2295.41,0.0178649237472703,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981; Zilles & Rehkämper 1988"
Saguinus_midas,Hippocampus,Hippocampus_Vol.mm3,280.0,280.26,0.0928571428571396,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981; Zilles & Rehkämper 1988"
Saguinus_oedipus,Hippocampus,Hippocampus_Vol.mm3,262.0,262.09,0.0343511450381583,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981; Zilles & Rehkämper 1988"
Saimiri_sciureus,Hippocampus,Hippocampus_Vol.mm3,352.0,351.44,-0.1590909090909097,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981; Zilles & Rehkämper 1988"
Varecia_variegata,Hippocampus,Hippocampus_Vol.mm3,1404.0,1403.65,-0.0249287749287684,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981; Zilles & Rehkämper 1988"
Ateles_geoffroyi,Epithalamus,Epithalamus_Vol.mm3,30.5,30.5,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Callithrix_pygmaea,Epithalamus,Epithalamus_Vol.mm3,3.68,3.68,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Cebus_albifrons,Epithalamus,Epithalamus_Vol.mm3,23.7,23.7,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Cercopithecus_ascanius,Epithalamus,Epithalamus_Vol.mm3,17.9,17.9,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Cheirogaleus_major,Epithalamus,Epithalamus_Vol.mm3,4.83,4.83,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Eulemur_fulvus,Epithalamus,Epithalamus_Vol.mm3,12.2,12.2,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Galagoides_demidoff,Epithalamus,Epithalamus_Vol.mm3,2.09,2.09,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Homo_sapiens,Epithalamus,Epithalamus_Vol.mm3,133.0,133.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Hylobates_lar,Epithalamus,Epithalamus_Vol.mm3,31.2,31.2,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Lagothrix_lagotricha,Epithalamus,Epithalamus_Vol.mm3,31.0,31.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Lepilemur_ruficaudatus,Epithalamus,Epithalamus_Vol.mm3,4.89,4.89,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Lophocebus_albigena,Epithalamus,Epithalamus_Vol.mm3,27.9,27.9,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Loris_tardigradus,Epithalamus,Epithalamus_Vol.mm3,3.21,3.21,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Microcebus_murinus,Epithalamus,Epithalamus_Vol.mm3,1.44,1.44,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Nasalis_larvatus,Epithalamus,Epithalamus_Vol.mm3,29.6,29.6,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Otolemur_crassicaudatus,Epithalamus,Epithalamus_Vol.mm3,5.71,5.71,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Pan_troglodytes,Epithalamus,Epithalamus_Vol.mm3,53.6,53.6,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Papio_anubis,Epithalamus,Epithalamus_Vol.mm3,65.4,65.4,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Perodicticus_potto,Epithalamus,Epithalamus_Vol.mm3,10.4,10.4,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Piliocolobus_badius,Epithalamus,Epithalamus_Vol.mm3,22.3,22.3,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Propithecus_verreauxi,Epithalamus,Epithalamus_Vol.mm3,14.6,14.6,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Saguinus_oedipus,Epithalamus,Epithalamus_Vol.mm3,4.93,4.93,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Saimiri_sciureus,Epithalamus,Epithalamus_Vol.mm3,8.86,8.86,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Ateles_geoffroyi,Thalamus,Thalamus_Vol.mm3,2930.0,2930.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Callithrix_pygmaea,Thalamus,Thalamus_Vol.mm3,190.0,190.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Cebus_albifrons,Thalamus,Thalamus_Vol.mm3,2163.0,2163.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Cercopithecus_ascanius,Thalamus,Thalamus_Vol.mm3,1916.0,1916.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Cheirogaleus_major,Thalamus,Thalamus_Vol.mm3,271.0,271.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Eulemur_fulvus,Thalamus,Thalamus_Vol.mm3,1028.0,1028.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Galagoides_demidoff,Thalamus,Thalamus_Vol.mm3,153.0,153.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Homo_sapiens,Thalamus,Thalamus_Vol.mm3,18222.0,18222.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Hylobates_lar,Thalamus,Thalamus_Vol.mm3,3226.0,3226.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Lagothrix_lagotricha,Thalamus,Thalamus_Vol.mm3,2959.0,2959.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Lepilemur_ruficaudatus,Thalamus,Thalamus_Vol.mm3,337.0,337.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Lophocebus_albigena,Thalamus,Thalamus_Vol.mm3,2933.0,2933.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Loris_tardigradus,Thalamus,Thalamus_Vol.mm3,348.0,348.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Microcebus_murinus,Thalamus,Thalamus_Vol.mm3,78.3,78.3,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Nasalis_larvatus,Thalamus,Thalamus_Vol.mm3,3036.0,3036.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Otolemur_crassicaudatus,Thalamus,Thalamus_Vol.mm3,437.0,437.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Pan_troglodytes,Thalamus,Thalamus_Vol.mm3,7987.0,7756.0,-2.892199824715162,minor(2-5%),2,True,Sherwood; Stephan_collection,"Sherwood: Sherwood et al. — stereology [exact ref: verify in papers tribble] | Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Papio_anubis,Thalamus,Thalamus_Vol.mm3,4788.0,4788.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Perodicticus_potto,Thalamus,Thalamus_Vol.mm3,587.0,587.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Piliocolobus_badius,Thalamus,Thalamus_Vol.mm3,2164.0,2164.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Propithecus_verreauxi,Thalamus,Thalamus_Vol.mm3,1341.0,1341.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Saguinus_oedipus,Thalamus,Thalamus_Vol.mm3,410.0,410.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Saimiri_sciureus,Thalamus,Thalamus_Vol.mm3,731.0,731.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Ateles_geoffroyi,Hypothalamus,Hypothalamus_Vol.mm3,629.0,629.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Callithrix_pygmaea,Hypothalamus,Hypothalamus_Vol.mm3,69.2,69.2,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Cebus_albifrons,Hypothalamus,Hypothalamus_Vol.mm3,418.0,418.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Cercopithecus_ascanius,Hypothalamus,Hypothalamus_Vol.mm3,410.0,410.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Cheirogaleus_major,Hypothalamus,Hypothalamus_Vol.mm3,101.0,101.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Eulemur_fulvus,Hypothalamus,Hypothalamus_Vol.mm3,239.0,239.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Galagoides_demidoff,Hypothalamus,Hypothalamus_Vol.mm3,45.1,45.1,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Homo_sapiens,Hypothalamus,Hypothalamus_Vol.mm3,3555.0,3555.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Hylobates_lar,Hypothalamus,Hypothalamus_Vol.mm3,629.0,629.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Lagothrix_lagotricha,Hypothalamus,Hypothalamus_Vol.mm3,624.0,624.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Lepilemur_ruficaudatus,Hypothalamus,Hypothalamus_Vol.mm3,114.0,114.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Lophocebus_albigena,Hypothalamus,Hypothalamus_Vol.mm3,681.0,681.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Loris_tardigradus,Hypothalamus,Hypothalamus_Vol.mm3,80.9,80.9,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Microcebus_murinus,Hypothalamus,Hypothalamus_Vol.mm3,29.8,29.8,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Nasalis_larvatus,Hypothalamus,Hypothalamus_Vol.mm3,671.0,671.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Otolemur_crassicaudatus,Hypothalamus,Hypothalamus_Vol.mm3,127.0,127.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Pan_troglodytes,Hypothalamus,Hypothalamus_Vol.mm3,1739.0,1739.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Papio_anubis,Hypothalamus,Hypothalamus_Vol.mm3,1076.0,1076.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Perodicticus_potto,Hypothalamus,Hypothalamus_Vol.mm3,160.0,160.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Piliocolobus_badius,Hypothalamus,Hypothalamus_Vol.mm3,484.0,484.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Propithecus_verreauxi,Hypothalamus,Hypothalamus_Vol.mm3,328.0,328.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Saguinus_oedipus,Hypothalamus,Hypothalamus_Vol.mm3,152.0,152.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Saimiri_sciureus,Hypothalamus,Hypothalamus_Vol.mm3,207.0,207.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Ateles_geoffroyi,Subthalamus,Subthalamus_Vol.mm3,860.0,860.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Callithrix_pygmaea,Subthalamus,Subthalamus_Vol.mm3,27.7,27.7,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Cebus_albifrons,Subthalamus,Subthalamus_Vol.mm3,609.0,609.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Cercopithecus_ascanius,Subthalamus,Subthalamus_Vol.mm3,431.0,431.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Cheirogaleus_major,Subthalamus,Subthalamus_Vol.mm3,33.8,33.8,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Eulemur_fulvus,Subthalamus,Subthalamus_Vol.mm3,225.0,225.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Galagoides_demidoff,Subthalamus,Subthalamus_Vol.mm3,18.3,18.3,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Homo_sapiens,Subthalamus,Subthalamus_Vol.mm3,5180.0,5180.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Hylobates_lar,Subthalamus,Subthalamus_Vol.mm3,777.0,777.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Lagothrix_lagotricha,Subthalamus,Subthalamus_Vol.mm3,909.0,909.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Lepilemur_ruficaudatus,Subthalamus,Subthalamus_Vol.mm3,58.1,58.1,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Lophocebus_albigena,Subthalamus,Subthalamus_Vol.mm3,726.0,726.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Loris_tardigradus,Subthalamus,Subthalamus_Vol.mm3,45.2,45.2,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Microcebus_murinus,Subthalamus,Subthalamus_Vol.mm3,11.4,11.4,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Nasalis_larvatus,Subthalamus,Subthalamus_Vol.mm3,587.0,587.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Otolemur_crassicaudatus,Subthalamus,Subthalamus_Vol.mm3,67.4,67.4,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Pan_troglodytes,Subthalamus,Subthalamus_Vol.mm3,2078.0,2078.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Papio_anubis,Subthalamus,Subthalamus_Vol.mm3,1241.0,1241.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Perodicticus_potto,Subthalamus,Subthalamus_Vol.mm3,116.0,116.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Piliocolobus_badius,Subthalamus,Subthalamus_Vol.mm3,553.0,553.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Propithecus_verreauxi,Subthalamus,Subthalamus_Vol.mm3,283.0,283.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Saguinus_oedipus,Subthalamus,Subthalamus_Vol.mm3,77.6,77.6,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Saimiri_sciureus,Subthalamus,Subthalamus_Vol.mm3,180.0,180.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981"
Ateles_geoffroyi,Pallidum,Pallidum_Vol.mm3,807.0,807.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981; Zilles & Rehkämper 1988"
Callithrix_pygmaea,Pallidum,Pallidum_Vol.mm3,25.8,25.8,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981; Zilles & Rehkämper 1988"
Cebus_albifrons,Pallidum,Pallidum_Vol.mm3,567.0,567.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981; Zilles & Rehkämper 1988"
Cercopithecus_ascanius,Pallidum,Pallidum_Vol.mm3,405.0,405.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology","Stephan, Frahm & Baron 1981; Zilles & Rehkämper 1988"
