p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,region
7.652310020418889e-131,1.02380788744799,0.99,0.545,3.84765800136682e-126,L2/3 IT,ZFPM2,M1
1.31531413013131e-122,1.10332722564703,1,0.706,6.6135309777132495e-118,L2/3 IT,ADGRL2,M1
2.92165839190961e-119,1.03624399140087,0.914,0.409,1.4690390560360699e-114,L2/3 IT,LOC101928964,M1
4.392310091967619e-106,1.0061271902453,0.982,0.784,2.20849743734224e-101,L2/3 IT,DGKB,M1
6.42825892954843e-86,1.04690943319215,0.912,0.655,3.23219287236624e-81,L2/3 IT,PDZD2,M1
0,2.31149132905981,0.998,0.163,0,L4 IT,RORB,M1
0,2.16261688615855,0.776,0.149,0,L4 IT,RMST,M1
0,1.90526909506772,0.68,0.108,0,L4 IT,LOC105377703,M1
0,1.77493126119748,0.882,0.101,0,L4 IT,LINCR-0002,M1
0,1.70874597343488,0.666,0.109,0,L4 IT,LOC102546299,M1
0,1.58864799592584,0.924,0.227,0,L4 IT,LOC100132891,M1
0,1.35435704330198,0.652,0.031,0,L4 IT,COL22A1,M1
0,1.23211698242877,0.784,0.098,0,L4 IT,LINC01202,M1
0,1.16687901945629,0.778,0.142,0,L4 IT,ADAMTS16,M1
0,1.12486513373902,0.652,0.088,0,L4 IT,LOC105377785,M1
0,1.11854918003185,0.646,0.073,0,L4 IT,LOC105377788,M1
0,1.08198172165826,0.536,0.056,0,L4 IT,SCHLAP1,M1
1.36096731922855e-293,2.02080658335026,0.998,0.414,6.84307977781307e-293,L4 IT,POU6F2,M1
4.72873196601492e-293,1.77907766394087,0.982,0.27,2.37765371986355e-293,L4 IT,LOC105373893,M1
3.10087341190712e-281,2.29321446504647,0.834,0.247,1.55915016024102e-276,L4 IT,PLCH1,M1
3.92827253565771e-279,1.84795115625356,0.98,0.322,1.9751747136540498e-274,L4 IT,IL1RAPL2,M1
1.6438453307142e-267,1.96055434461322,0.99,0.485,8.26541870736406e-263,L4 IT,FSTL4,M1
1.41949535655642e-256,1.41813950736949,0.99,0.321,7.13736460230133e-252,L4 IT,RXFP1,M1
3.393214620188389e-241,1.92564215760415,0.906,0.302,1.7061422431769198e-236,L4 IT,TSHZ2,M1
1.49187050073901e-239,1.8921440093318,0.988,0.449,7.501274064765807e-235,L4 IT,CPNE4,M1
1.2528087235713e-228,1.0070561319229001,0.758,0.182,6.29924754298886e-224,L4 IT,PHLDB2,M1
8.571780769336028e-222,1.24356558218646,0.956,0.337,4.309977088629849e-217,L4 IT,ANO3,M1
4.762464456265429e-219,1.73208806201277,0.992,0.543,2.39461475325482e-214,L4 IT,DCC,M1
6.538666586867568e-217,1.45230041609351,0.992,0.399,3.2877069465428795e-212,L4 IT,HTR1F,M1
3.91498086204415e-202,1.40250492362862,0.862,0.333,1.9684915272444198e-197,L4 IT,LOC101927587,M1
7.269420269296219e-200,1.32231751438365,1,0.913,3.65513720560483e-195,L4 IT,PTPRD,M1
1.70072099733051e-192,1.15810053512925,0.998,0.784,8.551395246677519e-188,L4 IT,FOXP1,M1
8.832348922094269e-192,1.2059491847823,0.988,0.604,4.44099336151822e-187,L4 IT,EPHA4,M1
7.74036885042408e-189,1.2759167094527,1,0.798,3.8919348616817295e-184,L4 IT,KHDRBS2,M1
8.476347434952199e-189,1.12162474420389,0.668,0.18,4.261992253768319e-184,L4 IT,OTOGL,M1
1.78985682784899e-187,1.28822662480469,1,0.612,8.999579116107478e-183,L4 IT,NELL2,M1
6.3744107969446e-187,1.10931329251145,0.972,0.414,3.2051174928117194e-182,L4 IT,KCNH5,M1
8.35635622370436e-183,1.22696150386352,1,0.881,4.20165947284079e-178,L4 IT,NEGR1,M1
9.278449076579161e-180,1.14685491731891,0.998,0.778,4.66529698019477e-175,L4 IT,LRFN5,M1
8.93705548120214e-178,1.2439927297221,0.908,0.329,4.49364086650325e-173,L4 IT,LOC284930,M1
1.8385793195580199e-174,1.29091919437781,0.996,0.686,9.2445606766697e-170,L4 IT,KCNH1,M1
1.5574893539695997e-168,1.13260613660387,0.988,0.416,7.831212220694568e-164,L4 IT,SATB2,M1
6.350464764282809e-167,1.07960869908609,0.948,0.525,3.19307718812904e-162,L4 IT,CCDC3,M1
1.43212686701199e-160,1.18389944139022,0.982,0.525,7.200877100022989e-156,L4 IT,NRGN,M1
3.0959408216772897e-160,1.06121557546307,0.998,0.735,1.5566700045475598e-155,L4 IT,HECW1,M1
2.18963488732255e-155,1.41423775384444,0.432,0.083,1.1009703176946498e-150,L4 IT,LOC105374971,M1
9.693981667887779e-155,1.06740560558306,0.992,0.524,4.8742309224306594e-150,L4 IT,NECAB1,M1
1.3180948316225498e-147,1.03707106431889,0.988,0.6,6.6275126228813605e-143,L4 IT,SNCA,M1
2.0207486315810497e-145,1.21225218497597,1,0.618,1.0160526194452698e-140,L4 IT,LDB2,M1
1.2584918663964898e-141,1.03157344303182,0.998,0.751,6.32782295342817e-137,L4 IT,KHDRBS3,M1
2.1221994557322996e-141,1.21280084251574,0.972,0.53,1.0670631083367599e-136,L4 IT,ZNF804B,M1
1.7775933071941997e-140,1.15623168234955,1,0.625,8.937916907903148e-136,L4 IT,PTPRT,M1
5.359306117314819e-136,1.02135754301582,0.998,0.745,2.6947127088470597e-131,L4 IT,KCNQ5,M1
1.20409250764235e-134,1.02190385651331,1,0.726,6.0542975376765e-130,L4 IT,EFNA5,M1
4.52467259955958e-134,1.14161099985595,0.992,0.721,2.27505062978455e-129,L4 IT,TENM2,M1
3.91579475554124e-127,1.05004326318771,0.998,0.674,1.96890076103369e-122,L4 IT,GRM7,M1
6.06772375017968e-127,1.198810478926,0.976,0.639,3.05091217882785e-122,L4 IT,FAM19A2,M1
7.68823888129886e-124,1.00280898604452,1,0.706,3.8657233919058797e-119,L4 IT,ADGRL2,M1
1.68661077191355e-112,1.02628863502781,1,0.702,8.480447622258509e-108,L4 IT,RALYL,M1
5.37473141011359e-99,1.00881636041022,0.944,0.498,2.70246870031921e-94,L4 IT,PDZRN4,M1
1.6951618544915896e-94,1.05974573575497,0.612,0.24,8.52344332056919e-90,L4 IT,LOC105371832,M1
9.541063335644081e-58,1.29164780545305,0.528,0.255,4.7973420557952e-53,L4 IT,LAMA2,M1
0,2.05524975689554,0.992,0.269,0,L6 IT,LOC105373893,M1
0,1.58955731660794,0.932,0.131,0,L6 IT,THEMIS,M1
0,1.18589361509357,0.936,0.2,0,L6 IT,LOC105373896,M1
0,1.12157182087969,0.724,0.115,0,L6 IT,LOC105375931,M1
0,1.08584553034747,0.874,0.177,0,L6 IT,LOC105378031,M1
6.40668902622287e-293,1.24133860441269,0.924,0.229,3.22134730927512e-288,L6 IT,LY86-AS1,M1
8.04839650647956e-247,1.15622985540047,0.926,0.325,4.04681424742299e-242,L6 IT,ARHGEF28,M1
2.1914588763071997e-232,1.09924589136215,0.914,0.261,1.10188743759602e-227,L6 IT,TESPA1,M1
1.7223662602261598e-214,1.51909005460833,0.998,0.698,8.660229793043169e-210,L6 IT,SLC35F3,M1
2.0985956513704696e-214,1.27399762119522,0.96,0.326,1.0551948794655899e-209,L6 IT,LOC284930,M1
4.30522222860707e-204,1.2215556673297,0.962,0.354,2.16470878876592e-199,L6 IT,CBLN2,M1
1.6760590505417798e-200,1.78453275985209,0.77,0.233,8.427392512029109e-196,L6 IT,LOC105371832,M1
2.4005345020753997e-200,1.11493432959994,1,0.923,1.2070127529885299e-195,L6 IT,PDE4D,M1
4.197035194493029e-195,1.04644870180812,0.976,0.322,2.1103112661430398e-190,L6 IT,RXFP1,M1
6.12212635119155e-194,1.13956395141847,0.89,0.295,3.07826635064262e-189,L6 IT,LOC101928278,M1
2.00904581300199e-193,1.01673156039208,0.966,0.336,1.0101683252355299e-188,L6 IT,ANO3,M1
3.82832825770214e-193,1.22598645950604,1,0.849,1.92492173125521e-188,L6 IT,ATRNL1,M1
6.30714777694712e-193,1.13827288717838,0.976,0.532,3.1712969737267794e-188,L6 IT,MYO1D,M1
1.7605356200821797e-188,1.33190246622242,0.982,0.485,8.852149151335219e-184,L6 IT,FSTL4,M1
1.1127778775522198e-183,1.0146594971297,0.97,0.457,5.5951584461203096e-179,L6 IT,ENC1,M1
8.938632502557628e-183,1.00136080539202,0.962,0.369,4.494433808611e-178,L6 IT,GRM1,M1
5.17149043015233e-177,1.01283954408884,1,0.895,2.60027710318489e-172,L6 IT,PPP3CA,M1
4.638665740549449e-176,1.42238672615939,0.992,0.622,2.332367521005669e-171,L6 IT,CDH12,M1
1.58160487873663e-175,1.40176400036284,0.994,0.488,7.952467490775648e-171,L6 IT,PTPRK,M1
7.99804300257552e-172,1.37343886411557,0.998,0.618,4.0214960021249995e-167,L6 IT,LDB2,M1
1.04935740964481e-169,1.12535674650264,0.996,0.524,5.27627399143509e-165,L6 IT,NECAB1,M1
1.49909874698623e-169,1.62449376089916,0.588,0.149,7.5376184097214895e-165,L6 IT,LOC105371308,M1
6.311249245217759e-169,1.30992582769052,1,0.702,3.1733592329879394e-164,L6 IT,RALYL,M1
8.176665281191218e-168,1.16444437130231,0.984,0.414,4.1113090700357595e-163,L6 IT,POU6F2,M1
1.83787228939558e-167,1.16624469916568,0.902,0.384,9.241005658309919e-163,L6 IT,CNTN6,M1
9.328795840746639e-166,1.08741948620972,0.918,0.364,4.6906118366858196e-161,L6 IT,MLIP,M1
1.3432613882644297e-164,1.16191861578107,0.988,0.726,6.754052586332399e-160,L6 IT,EFNA5,M1
1.5247688854705897e-162,1.11028179293012,0.952,0.596,7.66669043303466e-158,L6 IT,SNTB2,M1
9.658954474905589e-162,1.21230764599943,0.992,0.443,4.856618899527279e-157,L6 IT,CADPS2,M1
1.3063262163363198e-160,1.11967318709281,0.996,0.442,6.568338848360629e-156,L6 IT,SV2B,M1
2.0377167826546696e-157,1.17012678282225,0.996,0.706,1.0245843754865898e-152,L6 IT,ADGRL2,M1
3.889195357957099e-157,1.23528591781363,0.994,0.538,1.95552631793441e-152,L6 IT,SORCS1,M1
8.761264870596979e-156,1.22988564755585,0.998,0.612,4.40525158958487e-151,L6 IT,CLSTN2,M1
1.2907660617039499e-155,1.12496273264907,0.998,0.612,6.490100834853619e-151,L6 IT,NELL2,M1
3.26516781224003e-154,1.03279616418574,0.974,0.584,1.6417590276724097e-149,L6 IT,GAP43,M1
4.4367529025353995e-153,1.11556507855403,0.986,0.637,2.23084372692383e-148,L6 IT,SYN3,M1
6.515518242585729e-153,1.11838479415258,0.978,0.515,3.27606772755453e-148,L6 IT,NELL1,M1
1.5996988117684098e-150,1.03323328033574,1,0.931,8.04344559545275e-146,L6 IT,LRP1B,M1
4.640652353142309e-140,1.08355616916619,0.986,0.741,2.3333664096834798e-135,L6 IT,MCTP1,M1
2.3259950921752396e-139,1.02304415634442,0.998,0.801,1.16953359229663e-134,L6 IT,PEX5L,M1
1.08244487578282e-123,1.06600580833309,0.912,0.409,5.44264107992362e-119,L6 IT,LOC101928964,M1
4.84110639226182e-102,1.01828720488411,0.982,0.555,2.43415670509317e-97,L6 IT,NRG1,M1
0,2.1380009904773,0.682,0.071,0,L5 IT,LOC105374971,M1
0,1.70518719734511,0.888,0.098,0,L5 IT,LOC105377703,M1
0,1.49030147005418,0.904,0.168,0,L5 IT,RORB,M1
0,1.45359371897375,0.884,0.098,0,L5 IT,LOC102546299,M1
0,1.33287594648167,0.768,0.112,0,L5 IT,LOC105375931,M1
0,1.12945257149303,0.966,0.218,0,L5 IT,LRRK1,M1
3.05654155067233e-244,1.69839230627304,1,0.443,1.53685965709355e-239,L5 IT,CADPS2,M1
5.48348776026819e-243,1.7766895681714,0.994,0.484,2.7571524807404497e-238,L5 IT,FSTL4,M1
1.33960449652142e-228,1.12898244466564,0.966,0.411,6.73566536895934e-224,L5 IT,DNAH6,M1
1.6790957145411496e-222,1.41117846494441,0.904,0.299,8.442661162284329e-218,L5 IT,PCP4,M1
3.5720790326223998e-214,1.32978642171725,1,0.882,1.7960770583928698e-209,L5 IT,PHACTR1,M1
2.20164193170993e-204,1.10180634650261,0.96,0.376,1.1070075796830698e-199,L5 IT,HS3ST2,M1
2.7807662897411298e-199,1.41368339908255,0.994,0.448,1.3981970981447298e-194,L5 IT,CPNE4,M1
1.5539450209943099e-190,1.05960011797691,0.976,0.322,7.81339096006151e-186,L5 IT,RXFP1,M1
1.85073241954079e-189,1.038700601365,0.982,0.409,9.30566767869303e-185,L5 IT,LHFP,M1
1.2709721091263e-187,1.09982871196099,0.934,0.338,6.390574861897929e-183,L5 IT,ANO3,M1
2.1030445489000096e-183,1.13994142430104,0.928,0.325,1.05743182963241e-178,L5 IT,IL1RAPL2,M1
4.577699674007679e-182,1.06944550158573,1,0.885,2.3017131730878e-177,L5 IT,SNAP25,M1
2.11456755749243e-174,1.00619329696682,0.996,0.427,1.06322571358277e-169,L5 IT,CHN2,M1
6.365392628862598e-172,1.22651913216146,0.986,0.414,3.2005830677183997e-167,L5 IT,POU6F2,M1
1.3810240941421499e-165,1.08277827742273,1,0.735,6.943927247756169e-161,L5 IT,HECW1,M1
2.21869929106795e-165,1.3108420773977,0.992,0.661,1.11558419054188e-160,L5 IT,KCNH7,M1
7.879030973080779e-165,1.22768271198116,0.994,0.593,3.96165556357475e-160,L5 IT,FAT3,M1
5.480460932543329e-164,1.12066367769758,1,0.846,2.7556305614921093e-159,L5 IT,STXBP5L,M1
4.1414865021077593e-162,1.15828247462913,0.96,0.492,2.0823808281247995e-157,L5 IT,TMSB10,M1
5.52049444764918e-156,1.14949044449907,0.836,0.277,2.7757598132224798e-151,L5 IT,LOC105373893,M1
8.296564015142668e-153,1.19247396515767,0.984,0.51,4.1715953524538895e-148,L5 IT,ST6GALNAC5,M1
2.1234614133734498e-151,1.0794318251707,0.992,0.442,1.0676976332582999e-146,L5 IT,SV2B,M1
5.145593922063859e-151,1.13368824733758,0.994,0.579,2.5872560799529296e-146,L5 IT,CCDC85A,M1
1.1116269222152698e-149,1.15868220617005,1,0.612,5.5893713275906e-145,L5 IT,CLSTN2,M1
3.5714162195516095e-149,1.33667012216981,0.606,0.163,1.79574378935275e-144,L5 IT,LOC101928923,M1
9.414234923083789e-147,1.52299711410066,0.886,0.386,4.7335714616757604e-142,L5 IT,FAM19A1,M1
4.2676671421097394e-145,1.31731328904321,1,0.554,2.1458257157242e-140,L5 IT,NRG1,M1
1.6008653214756397e-140,1.06775323438959,1,0.745,8.049310922911688e-136,L5 IT,KCNQ5,M1
2.1198926572995897e-132,1.03588152814743,1,0.526,1.06590322701681e-127,L5 IT,PDE1A,M1
7.158821646821819e-121,1.09350409630613,0.96,0.543,3.5995271122384796e-116,L5 IT,RGS6,M1
1.7203131977631998e-114,1.04922522114399,0.978,0.525,8.649906789673141e-110,L5 IT,NRGN,M1
2.5669528673508897e-114,1.01766700790583,1,0.618,1.2906895712327e-109,L5 IT,LDB2,M1
1.5788934436114e-109,1.0181276624299,1,0.702,7.93883412382249e-105,L5 IT,RALYL,M1
1.9921661361748799e-106,1.04016129963105,0.992,0.739,1.00168105493009e-101,L5 IT,TUBA1B,M1
0,2.89644966455767,1,0.529,0,L6 IT Car3,ZNF804B,M1
0,2.7792638190495502,0.998,0.297,0,L6 IT Car3,NWD2,M1
0,2.28662943838347,1,0.443,0,L6 IT Car3,CADPS2,M1
0,2.26322102047882,0.844,0.139,0,L6 IT Car3,LOC105378486,M1
0,2.07453045658589,0.98,0.129,0,L6 IT Car3,THEMIS,M1
0,2.00789940983439,0.978,0.298,0,L6 IT Car3,TRPC5,M1
0,1.86010207807299,0.984,0.357,0,L6 IT Car3,GALNT14,M1
0,1.80423884814207,1,0.361,0,L6 IT Car3,CA10,M1
0,1.64728018224792,0.862,0.05,0,L6 IT Car3,POSTN,M1
0,1.63587210012606,0.976,0.11,0,L6 IT Car3,NTNG2,M1
0,1.60857369637875,0.85,0.111,0,L6 IT Car3,MCTP2,M1
0,1.55612002756524,0.744,0.062,0,L6 IT Car3,SNTB1,M1
0,1.45834075010139,0.974,0.264,0,L6 IT Car3,DACH1,M1
0,1.44479042060732,0.968,0.3,0,L6 IT Car3,NPY1R,M1
0,1.42957981099575,0.97,0.246,0,L6 IT Car3,ITGB8,M1
0,1.33992604215001,0.954,0.155,0,L6 IT Car3,KLHL1,M1
0,1.25663874664167,0.96,0.308,0,L6 IT Car3,LOC102724676,M1
0,1.23146226296327,0.962,0.238,0,L6 IT Car3,GSG1L,M1
0,1.21230319292812,0.902,0.062,0,L6 IT Car3,NR4A2,M1
0,1.13610318920229,0.822,0.092,0,L6 IT Car3,STK32B,M1
0,1.12225849610477,0.786,0.114,0,L6 IT Car3,SAMD3,M1
0,1.10603303741672,0.946,0.259,0,L6 IT Car3,CPNE5,M1
0,1.09646228716773,0.722,0.079,0,L6 IT Car3,BDNF,M1
5.87200779300927e-293,2.3938823148535,1,0.82,2.95250423392015e-293,L6 IT Car3,KCNIP4,M1
2.5904852650468e-294,1.98275382717918,1,0.84,1.30252189611618e-293,L6 IT Car3,ERC2,M1
5.61250546719896e-293,2.52594799441868,1,0.756,2.8220238739621603e-293,L6 IT Car3,SORBS2,M1
7.14864492075804e-293,2.17342708775926,1,0.486,3.59441015806381e-293,L6 IT Car3,RGS12,M1
2.76345295258827e-293,1.52633776213411,0.996,0.418,1.38949177914109e-293,L6 IT Car3,GNG2,M1
2.75800279921268e-293,2.07287138856404,1,0.639,1.38675138747426e-293,L6 IT Car3,CUX1,M1
3.97579105300221e-293,1.7211515759959,0.996,0.346,1.9990674993601496e-292,L6 IT Car3,TRHDE,M1
4.68306732009025e-293,1.76323157394735,1,0.415,2.3546930792145798e-288,L6 IT Car3,SATB2,M1
2.23329846401139e-291,1.11017450125088,0.948,0.305,1.12292480068957e-286,L6 IT Car3,GNB4,M1
3.91039327233142e-290,2.12618214862246,1,0.771,1.96618484126096e-285,L6 IT Car3,KCTD16,M1
4.27536784606325e-286,1.40662026909889,0.984,0.423,2.1496977066790697e-281,L6 IT Car3,ARNTL2,M1
5.845379943758e-286,1.35835739153889,0.88,0.234,2.9391154895209595e-281,L6 IT Car3,LOC105370983,M1
7.39040162803353e-278,2.07165254594394,1,0.526,3.71596784259155e-273,L6 IT Car3,PDE1A,M1
5.0850518386630495e-276,1.2046369601675,0.954,0.342,2.5568149149981703e-271,L6 IT Car3,GPR63,M1
3.4439172131034596e-262,1.29244889539402,0.974,0.418,1.73163601392055e-257,L6 IT Car3,DLGAP1-AS4,M1
2.66497626975511e-258,1.32434733463138,1,0.843,1.33997671819557e-253,L6 IT Car3,CADPS,M1
1.2104717927024999e-253,1.24760829823618,0.924,0.254,6.08637322088742e-249,L6 IT Car3,HPSE2,M1
2.45914320454778e-252,1.92830596931318,0.994,0.405,1.2364817946786702e-247,L6 IT Car3,LOC101928964,M1
5.0890453929092096e-242,1.82129776633552,0.996,0.448,2.5588229140086794e-237,L6 IT Car3,CPNE4,M1
1.3123233645689298e-241,1.70486835351259,1,0.612,6.598493109389049e-237,L6 IT Car3,CLSTN2,M1
1.6822447763793002e-240,1.40389346417195,1,0.759,8.45849496011275e-236,L6 IT Car3,AK5,M1
1.1122232005063397e-235,1.0413886049441,0.968,0.403,5.592369474465949e-231,L6 IT Car3,SPEF2,M1
1.6667162741614597e-234,1.74583662242369,1,0.622,8.380416098111229e-230,L6 IT Car3,CDH12,M1
5.64815946033569e-234,1.45620071192767,0.998,0.726,2.83995105825139e-229,L6 IT Car3,MGAT5,M1
6.609775020258919e-234,2.17432993880022,0.976,0.547,3.32346097793639e-229,L6 IT Car3,CTNNA3,M1
9.66704491367092e-227,1.39321483286474,1,0.704,4.860686853042879e-222,L6 IT Car3,PCSK2,M1
7.077772542762788e-225,1.56491854754249,1,0.729,3.558774812226559e-220,L6 IT Car3,TMEM132D,M1
1.4415237518151395e-222,1.00458930135096,0.94,0.336,7.248125576501729e-218,L6 IT Car3,NPTX1,M1
6.951794666438319e-220,1.12773195775368,0.998,0.779,3.4954318762318493e-215,L6 IT Car3,GNAO1,M1
5.001287724860929e-219,1.11696938489307,0.98,0.487,2.5146974809373198e-214,L6 IT Car3,LRFN2,M1
6.30218867547503e-218,1.22261302087222,0.984,0.353,3.1688034879155996e-213,L6 IT Car3,CBLN2,M1
6.937116958467468e-217,1.18731884623002,0.988,0.549,3.488051777887029e-212,L6 IT Car3,ARPP19,M1
4.2648123570808796e-216,1.30296490951995,1,0.568,2.14439030126384e-211,L6 IT Car3,ARAP2,M1
7.853651740330269e-214,1.27916204012701,1,0.853,3.94889463155546e-209,L6 IT Car3,RIMS2,M1
1.2331499775462898e-213,1.58527293408358,1,0.495,6.20040140210051e-209,L6 IT Car3,PDZRN4,M1
2.0060385222815198e-211,1.85365958364745,1,0.554,1.0086562293883699e-206,L6 IT Car3,NRG1,M1
2.19240112257412e-211,1.39650345918925,0.964,0.369,1.1023612084414898e-206,L6 IT Car3,GRM1,M1
5.69008931641469e-209,1.28458726222399,0.998,0.535,2.8610338091864696e-204,L6 IT Car3,CSGALNACT1,M1
1.0452212114313499e-208,1.35558078271055,1,0.792,5.255476773197959e-204,L6 IT Car3,SPOCK1,M1
5.05985290376256e-208,1.26895738506377,0.994,0.62,2.5441446385408494e-203,L6 IT Car3,CACNA1E,M1
7.19197206209149e-207,1.46801095354025,1,0.587,3.61619547254022e-202,L6 IT Car3,FRAS1,M1
2.49705565345942e-205,1.20454178828383,0.994,0.636,1.2555445531159299e-200,L6 IT Car3,DGCR5,M1
8.13839021525175e-205,1.06670776607578,0.98,0.568,4.0920639841307296e-200,L6 IT Car3,MAP2K1,M1
1.0671049073212698e-203,1.24303878103078,1,0.791,5.365510184502079e-199,L6 IT Car3,TENM4,M1
1.33189247333062e-202,1.25808311683344,0.996,0.581,6.69688854515367e-198,L6 IT Car3,PPFIBP1,M1
6.43285982543753e-202,1.42261508192393,0.996,0.599,3.23450624882824e-197,L6 IT Car3,TENM3,M1
4.4683483556134e-201,1.32140228441911,0.982,0.403,2.24673023668597e-196,L6 IT Car3,RIT2,M1
9.058274857228599e-201,1.46280478168471,0.996,0.475,4.55459118096311e-196,L6 IT Car3,SYNPR,M1
2.6661967818051996e-200,1.0840612424963,0.986,0.321,1.34059040385947e-195,L6 IT Car3,RXFP1,M1
3.0540706099641194e-190,1.09882387258929,1,0.929,1.53561724339606e-185,L6 IT Car3,"NAV3",M1
1.6820001848404998e-189,1.12789670353786,0.998,0.695,8.457265129396529e-185,L6 IT Car3,ACTR3C,M1
2.32329144161718e-185,1.48497600496064,0.992,0.53,1.1681741697595301e-180,L6 IT Car3,SEMA6D,M1
7.623276751971008e-182,1.69846232893005,0.596,0.149,3.83305978365855e-177,L6 IT Car3,LOC105371308,M1
9.705540745511871e-180,1.01245456561351,1,0.835,4.88004294225082e-175,L6 IT Car3,DGKI,M1
1.26336931343194e-176,1.0258401287088,1,0.852,6.352347244867129e-172,L6 IT Car3,KALRN,M1
3.7541640062542e-174,1.09148058440457,1,0.735,1.8876312039846798e-169,L6 IT Car3,MMP16,M1
3.27719895584991e-173,1.02077308549957,0.96,0.48,1.6478084069908998e-168,L6 IT Car3,ZNF365,M1
9.747286877632938e-170,1.07110289825723,0.98,0.595,4.90103331494262e-165,L6 IT Car3,SNTB2,M1
1.6907873391997497e-164,1.14703584478479,1,0.501,8.501447820230269e-160,L6 IT Car3,KCNMB2,M1
6.39329770451527e-159,1.18370247912693,0.998,0.612,3.21461401880732e-154,L6 IT Car3,NELL2,M1
6.7465665549360395e-158,1.11894252278303,1,0.678,3.3922411294873893e-153,L6 IT Car3,UNC5D,M1
9.058451993651639e-158,1.00085848946243,0.88,0.398,4.5546802469279794e-153,L6 IT Car3,MAMDC2,M1
6.35614890914175e-157,1.14697512787354,0.994,0.657,3.1959352330055595e-152,L6 IT Car3,MAGI3,M1
1.9987022307521398e-156,1.05656793881784,0.998,0.814,1.0049674686444798e-151,L6 IT Car3,UNC5C,M1
7.986021703308038e-153,1.08308140013193,0.998,0.514,4.01545157264032e-148,L6 IT Car3,NELL1,M1
4.503706938609629e-152,1.04550550846612,0.992,0.604,2.2645088858023097e-147,L6 IT Car3,EPHA4,M1
4.7161738095147294e-152,1.09309877166905,0.998,0.533,2.3713393531620995e-147,L6 IT Car3,ZNF804A,M1
1.6252672780533099e-150,1.03030033991146,0.978,0.555,8.172006400779828e-146,L6 IT Car3,MIR137HG,M1
1.3494922747957997e-147,1.12570412165145,0.996,0.663,6.78538210690076e-143,L6 IT Car3,SEZ6L,M1
7.931405465008199e-125,1.09959130472462,1,0.702,3.987989981860769e-120,L6 IT Car3,RALYL,M1
4.33676634508328e-124,1.15178994805421,0.898,0.573,2.18056948597133e-119,L6 IT Car3,STT3B,M1
0,2.92324989694222,0.998,0.405,0,Chandelier,LOC101928964,M1
0,2.66213996728357,1,0.4,0,Chandelier,THSD7A,M1
0,2.51265363845546,0.958,0.148,0,Chandelier,CA8,M1
0,1.9818875502122,0.954,0.095,0,Chandelier,FAM19A4,M1
0,1.94655806483769,0.966,0.277,0,Chandelier,GULP1,M1
0,1.73671223437931,0.856,0.128,0,Chandelier,CRH,M1
0,1.63386839058717,0.788,0.054,0,Chandelier,NPNT,M1
0,1.49251491356268,0.796,0.012,0,Chandelier,COL15A1,M1
0,1.41664654310281,0.838,0.121,0,Chandelier,PLEKHH2,M1
0,1.4095346373259,0.794,0.068,0,Chandelier,GPR149,M1
0,1.39671033085712,0.816,0.14,0,Chandelier,ZNF385D-AS2,M1
0,1.39117480267785,0.776,0.044,0,Chandelier,PTHLH,M1
0,1.27898402948819,0.688,0.061,0,Chandelier,PVALB,M1
0,1.25708808629338,0.802,0.103,0,Chandelier,COBLL1,M1
0,1.24576270682409,0.778,0.095,0,Chandelier,C1QL1,M1
1.16790066928741e-293,1.84022035504618,0.936,0.253,5.87232135516599e-293,Chandelier,HPSE2,M1
1.0527168940403e-294,2.08718680502981,0.998,0.424,5.29316581492403e-293,Chandelier,SLC9A9,M1
5.40485466060038e-293,1.64878833174945,0.954,0.341,2.7176149718966195e-292,Chandelier,ANK1,M1
7.4652178554637e-294,1.06544566689988,0.74,0.15,3.7535861899057e-290,Chandelier,"NACC2",M1
5.494219288109139e-292,2.81855505768705,1,0.699,2.76254840025416e-287,Chandelier,CNTN5,M1
1.5496755435862998e-287,1.10490381952568,0.774,0.174,7.791923600706279e-283,Chandelier,UNC5B,M1
5.137063931661419e-287,2.10785238745419,0.996,0.559,2.58296711547868e-282,Chandelier,CALN1,M1
1.77301127004499e-286,1.6838566487357,0.944,0.283,8.91487796691323e-282,Chandelier,PLCXD3,M1
1.08830499805135e-282,1.59870455010564,0.93,0.259,5.47210636070198e-278,Chandelier,SAMD5,M1
2.7091452544353898e-276,1.43320202213947,0.86,0.257,1.36218532538266e-271,Chandelier,DPP10-AS3,M1
3.1943259311495e-276,1.69903246807028,0.942,0.371,1.6061390214412802e-271,Chandelier,CNTNAP3B,M1
2.1068730596801198e-274,2.18172437046161,1,0.794,1.05935684313776e-269,Chandelier,DPP10,M1
1.40850200653875e-270,2.13680173866994,1,0.599,7.08208893907751e-266,Chandelier,SDK1,M1
1.84711448128379e-263,2.23411640301097,1,0.759,9.287476323343019e-259,Chandelier,ZNF385D,M1
3.48817241850372e-263,1.96363809348126,1,0.907,1.7538879737478598e-258,Chandelier,RORA,M1
1.18247608970212e-262,1.3029092835114,0.876,0.274,5.9456080266312295e-258,Chandelier,CNTNAP3,M1
2.237947379363e-262,2.07503861558666,0.998,0.615,1.12526232181751e-257,Chandelier,TRPS1,M1
3.0629887598917e-260,1.66517929240517,0.982,0.413,1.54010137836115e-255,Chandelier,TMEM132C,M1
1.04273382137974e-259,1.28503680313984,0.998,0.4,5.24296992727949e-255,Chandelier,LHFPL3,M1
