mode,Species,stephan_species,pair_note,label,stephan_var,wide_var,unit_scale,role,stephan_value,wide_value,on_tree,status,rel,pct_diff,ratio,anomaly
raw,Microcebus murinus,Microcebus murinus,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,234,234,NA,same,0,0,1,NA
raw,Miopithecus talapoin,Miopithecus talapoin,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,3374,3374,NA,same,0,0,1,NA
raw,Nasalis larvatus,Nasalis larvatus,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,12113,12113,NA,same,0,0,1,NA
raw,Nycticebus coucang,Nycticebus coucang,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,1310,1310,NA,same,0,0,1,NA
raw,Otolemur crassicaudatus,Otolemur crassicaudatus,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,1414,1414,NA,same,0,0,1,NA
raw,Pan troglodytes,Pan troglodytes,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,43663,43663,NA,same,0,0,1,NA
raw,Papio anubis,Papio anubis,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,18683,18683,NA,same,0,0,1,NA
raw,Perodicticus potto,Perodicticus potto,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,1699,1699,NA,same,0,0,1,NA
raw,Piliocolobus badius,Piliocolobus badius,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,8648,8648,NA,same,0,0,1,NA
raw,Pithecia monachus,Pithecia monachus,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,3908,3908,NA,same,0,0,1,NA
raw,Plecturocebus moloch,Plecturocebus moloch,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,1622,1622,NA,same,0,0,1,NA
raw,Pongo sp.,Pongo abelii,merge 'Pongo sp.' is a sensu lato mean (Bornean + Sumatran + hybrid); Stephan row is Sumatran,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,NA,42900,NA,volumes_wide_only,NA,NA,NA,NA
raw,Pongo sp.,Pongo pygmaeus,merge 'Pongo sp.' is a sensu lato mean (Bornean + Sumatran + hybrid); Stephan row is Bornean,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,42900,42900,NA,same,0,0,1,NA
raw,Propithecus verreauxi,Propithecus verreauxi,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,3957,3957,NA,same,0,0,1,NA
raw,Pygathrix nemaeus,Pygathrix nemaeus,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,8063,8063,NA,same,0,0,1,NA
raw,Saguinus midas,Saguinus midas,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,1061,1061,NA,same,0,0,1,NA
raw,Saguinus oedipus,Saguinus oedipus,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,984,984,NA,same,0,0,1,NA
raw,Saimiri sciureus,Saimiri sciureus,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,2260,2260,NA,same,0,0,1,NA
raw,Tarsius syrichta,Tarsius syrichta,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,428,428,NA,same,0,0,1,NA
raw,Varecia variegata,Varecia variegata,NA,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,1,study3,4286,4286,NA,same,0,0,1,NA
raw,Alouatta seniculus,Alouatta seniculus,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,1320,1320,NA,same,0,0,1,NA
raw,Aotus trivirgatus,Aotus trivirgatus,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,539,539,NA,same,0,0,1,NA
raw,Ateles geoffroyi,Ateles geoffroyi,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,1366,1366,NA,same,0,0,1,NA
raw,Avahi laniger,Avahi laniger,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,526,526,NA,same,0,0,1,NA
raw,Avahi occidentalis,Avahi occidentalis,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,476,476,NA,same,0,0,1,NA
raw,Callimico goeldii,Callimico goeldii,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,281,281,NA,same,0,0,1,NA
raw,Callithrix jacchus,Callithrix jacchus,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,221,221,NA,same,0,0,1,NA
raw,Cebuella pygmaea,Cebuella pygmaea,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,133,NA,NA,Stephan_only,NA,NA,NA,NA
raw,Cebus albifrons,Cebus albifrons,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,890,890,NA,same,0,0,1,NA
raw,Cercopithecus ascanius,Cercopithecus ascanius,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,1189,1189,NA,same,0,0,1,NA
raw,Cercopithecus mitis,Cercopithecus mitis,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,1366,1366,NA,same,0,0,1,NA
raw,Cheirogaleus major,Cheirogaleus major,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,347,347,NA,same,0,0,1,NA
raw,Cheirogaleus medius,Cheirogaleus medius,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,174,174,NA,same,0,0,1,NA
raw,Daubentonia madagascariensis,Daubentonia madagascariensis,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,1776,1776,NA,same,0,0,1,NA
raw,Erythrocebus patas,Erythrocebus patas,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,1591,1591,NA,same,0,0,1,NA
raw,Eulemur fulvus,Eulemur fulvus,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,752,752,NA,same,0,0,1,NA
raw,Galago senegalensis,Galago senegalensis,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,261,261,NA,same,0,0,1,NA
raw,Galagoides demidoff,Galagoides demidoff,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,152,152,NA,same,0,0,1,NA
raw,Gorilla gorilla,Gorilla gorilla,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,4781,4781,NA,same,0,0,1,NA
raw,Homo sapiens,Homo sapiens,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,10287,10287,NA,same,0,0,1,NA
raw,Hylobates lar,Hylobates lar,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,2673,2673,NA,same,0,0,1,NA
raw,Indri indri,Indri indri,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,1520,1520,NA,same,0,0,1,NA
raw,Lagothrix lagotricha,Lagothrix lagotricha,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,1586,1586,NA,same,0,0,1,NA
raw,Lepilemur ruficaudatus,Lepilemur ruficaudatus,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,392,392,NA,same,0,0,1,NA
raw,Lophocebus albigena,Lophocebus albigena,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,1485,1485,NA,same,0,0,1,NA
raw,Loris tardigradus,Loris tardigradus,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,191,191,NA,same,0,0,1,NA
raw,Macaca mulatta,Macaca mulatta,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,1353,1353,NA,same,0,0,1,NA
raw,Microcebus murinus,Microcebus murinus,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,100,100,NA,same,0,0,1,NA
raw,Miopithecus talapoin,Miopithecus talapoin,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,705,705,NA,same,0,0,1,NA
raw,Nasalis larvatus,Nasalis larvatus,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,1966,1966,NA,same,0,0,1,NA
raw,Nycticebus coucang,Nycticebus coucang,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,566,566,NA,same,0,0,1,NA
raw,Otolemur crassicaudatus,Otolemur crassicaudatus,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,461,461,NA,same,0,0,1,NA
raw,Pan troglodytes,Pan troglodytes,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,3779,3779,NA,same,0,0,1,NA
raw,Papio anubis,Papio anubis,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,3398,3398,NA,same,0,0,1,NA
raw,Perodicticus potto,Perodicticus potto,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,607,607,NA,same,0,0,1,NA
raw,Piliocolobus badius,Piliocolobus badius,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,1671,1671,NA,same,0,0,1,NA
raw,Pithecia monachus,Pithecia monachus,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,834,834,NA,same,0,0,1,NA
raw,Plecturocebus moloch,Plecturocebus moloch,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,588,588,NA,same,0,0,1,NA
raw,Pongo sp.,Pongo abelii,merge 'Pongo sp.' is a sensu lato mean (Bornean + Sumatran + hybrid); Stephan row is Sumatran,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,NA,2700,NA,volumes_wide_only,NA,NA,NA,NA
raw,Pongo sp.,Pongo pygmaeus,merge 'Pongo sp.' is a sensu lato mean (Bornean + Sumatran + hybrid); Stephan row is Bornean,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,2700,2700,NA,same,0,0,1,NA
raw,Propithecus verreauxi,Propithecus verreauxi,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,1043,1043,NA,same,0,0,1,NA
raw,Pygathrix nemaeus,Pygathrix nemaeus,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,2295,2295,NA,same,0,0,1,NA
raw,Saguinus midas,Saguinus midas,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,280,280,NA,same,0,0,1,NA
raw,Saguinus oedipus,Saguinus oedipus,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,262,262,NA,same,0,0,1,NA
raw,Saimiri sciureus,Saimiri sciureus,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,352,352,NA,same,0,0,1,NA
raw,Tarsius syrichta,Tarsius syrichta,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,153,153,NA,same,0,0,1,NA
raw,Varecia variegata,Varecia variegata,NA,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,1,study3,1404,1404,NA,same,0,0,1,NA
raw,Alouatta seniculus,Alouatta seniculus,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,59.75,59.75,NA,same,0,0,1,NA
raw,Aotus trivirgatus,Aotus trivirgatus,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,17.02,17.02,NA,same,0,0,1,NA
raw,Ateles geoffroyi,Ateles geoffroyi,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,114.79,114.79,NA,same,0,0,1,NA
raw,Avahi laniger,Avahi laniger,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,14.46,14.46,NA,same,0,0,1,NA
raw,Avahi occidentalis,Avahi occidentalis,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,11.3,11.3,NA,same,0,0,1,NA
raw,Callithrix jacchus,Callithrix jacchus,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,7.93,7.93,NA,same,0,0,1,NA
raw,Cebus albifrons,Cebus albifrons,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,99.52,99.52,NA,same,0,0,1,NA
raw,Cercopithecus ascanius,Cercopithecus ascanius,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,67.67,67.67,NA,same,0,0,1,NA
raw,Cercopithecus mitis,Cercopithecus mitis,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,82.38,82.38,NA,same,0,0,1,NA
raw,Cheirogaleus major,Cheirogaleus major,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,9.95,9.95,NA,same,0,0,1,NA
raw,Cheirogaleus medius,Cheirogaleus medius,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,4.27,4.27,NA,same,0,0,1,NA
raw,Daubentonia madagascariensis,Daubentonia madagascariensis,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,61.03,61.03,NA,same,0,0,1,NA
raw,Erythrocebus patas,Erythrocebus patas,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,126.31,126.31,NA,same,0,0,1,NA
raw,Eulemur fulvus,Eulemur fulvus,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,32.05,32.05,NA,same,0,0,1,NA
raw,Galago senegalensis,Galago senegalensis,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,4.4,4.4,NA,same,0,0,1,NA
raw,Galagoides demidoff,Galagoides demidoff,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,3.06,3.06,NA,same,0,0,1,NA
raw,Gorilla gorilla,Gorilla gorilla,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,534.6,534.6,NA,same,0,0,1,NA
raw,Homo sapiens,Homo sapiens,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,1166.9,1166.9,NA,same,0,0,1,NA
raw,Hylobates lar,Hylobates lar,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,141.08,141.08,NA,same,0,0,1,NA
raw,Indri indri,Indri indri,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,56.31,56.31,NA,same,0,0,1,NA
raw,Lagothrix lagotricha,Lagothrix lagotricha,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,108.57,108.57,NA,same,0,0,1,NA
raw,Lepilemur ruficaudatus,Lepilemur ruficaudatus,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,9.35,9.35,NA,same,0,0,1,NA
raw,Lophocebus albigena,Lophocebus albigena,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,113.33,113.33,NA,same,0,0,1,NA
raw,Loris tardigradus,Loris tardigradus,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,5.76,5.76,NA,same,0,0,1,NA
raw,Macaca mulatta,Macaca mulatta,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,106.94,106.94,NA,same,0,0,1,NA
raw,Microcebus murinus,Microcebus murinus,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,2.11,2.11,NA,same,0,0,1,NA
raw,Miopithecus talapoin,Miopithecus talapoin,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,33.84,33.84,NA,same,0,0,1,NA
raw,Nasalis larvatus,Nasalis larvatus,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,149.33,149.33,NA,same,0,0,1,NA
raw,Nycticebus coucang,Nycticebus coucang,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,14.03,14.03,NA,same,0,0,1,NA
raw,Otolemur crassicaudatus,Otolemur crassicaudatus,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,9.64,9.64,NA,same,0,0,1,NA
raw,Pan troglodytes,Pan troglodytes,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,455.83,455.83,NA,same,0,0,1,NA
raw,Papio anubis,Papio anubis,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,220.35,220.35,NA,same,0,0,1,NA
raw,Perodicticus potto,Perodicticus potto,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,12.25,12.25,NA,same,0,0,1,NA
raw,Piliocolobus badius,Piliocolobus badius,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,98.52,98.52,NA,same,0,0,1,NA
raw,Pithecia monachus,Pithecia monachus,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,53.67,53.67,NA,same,0,0,1,NA
raw,Plecturocebus moloch,Plecturocebus moloch,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,21.24,21.24,NA,same,0,0,1,NA
raw,Propithecus verreauxi,Propithecus verreauxi,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,39.46,39.46,NA,same,0,0,1,NA
raw,Pygathrix nemaeus,Pygathrix nemaeus,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,137.05,137.05,NA,same,0,0,1,NA
raw,Saguinus midas,Saguinus midas,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,7.75,7.75,NA,same,0,0,1,NA
raw,Saguinus oedipus,Saguinus oedipus,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,8.8,8.8,NA,same,0,0,1,NA
raw,Saimiri sciureus,Saimiri sciureus,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,27.2,27.2,NA,same,0,0,1,NA
raw,Tarsius syrichta,Tarsius syrichta,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,3.37,3.37,NA,same,0,0,1,NA
raw,Varecia variegata,Varecia variegata,NA,Nucleus dentatus cerebelli,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1,study3,37.45,37.45,NA,same,0,0,1,NA
model,Alouatta_caraya,Alouatta_caraya,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,53861,53861,yes,same,0,0,1,NA
model,Ateles_geoffroyi,Ateles_geoffroyi,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,102700,102700,yes,same,0,0,1,NA
model,Avahi_laniger,Avahi_laniger,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,9256.8,9798,yes,DIFFERENT,0.05523576240048997,5.846512833808668,1.0584651283380866,NA
model,Callithrix_pygmaea,Callithrix_pygmaea,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,4005.8,4302,yes,DIFFERENT,0.06885169688516965,7.394278296470113,1.073942782964701,NA
model,Cebus_albifrons,Cebus_albifrons,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,77027,77027,yes,same,0,0,1,NA
model,Cercocebus_agilis,Cercocebus_agilis,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,91988,91988,yes,same,0,0,1,NA
model,Cercopithecus_mitis,Cercopithecus_mitis,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,69112,69112,yes,same,0,0,1,NA
model,Colobus_angolensis,Colobus_angolensis,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,71815,71815,yes,same,0,0,1,NA
model,Galagoides_demidoff,Galagoides_demidoff,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,3185.3,3185.3,yes,same,0,0,1,NA
model,Gorilla_gorilla,Gorilla_gorilla,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,401785,401785,yes,same,0,0,1,NA
model,Homo_sapiens,Homo_sapiens,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,1357820,1357820,yes,same,0,0,1,NA
model,Hylobates_lar,Hylobates_lar,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,88803,88803,yes,same,0,0,1,NA
model,Hylobates_muelleri,Hylobates_muelleri,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,98263,98263,yes,same,0,0,1,NA
model,Indri_indri,Indri_indri,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,32481,32481,yes,same,0,0,1,NA
model,Leontopithecus_rosalia,Leontopithecus_rosalia,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,12259,12259,yes,same,0,0,1,NA
model,Lophocebus_albigena,Lophocebus_albigena,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,106660,106660,yes,same,0,0,1,NA
model,Loris_tardigradus,Loris_tardigradus,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,6612,6612,yes,same,0,0,1,NA
model,Macaca_maura,Macaca_maura,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,80405,80405,yes,same,0,0,1,NA
model,Pan_paniscus,Pan_paniscus,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,339766.6667,339766.666666667,yes,same,9.810563466826249e-11,-9.810563466826248e-9,0.9999999999018944,NA
model,Pan_troglodytes,Pan_troglodytes,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,330790,330790,yes,same,0,0,1,NA
model,Perodicticus_potto,Perodicticus_potto,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,11100,11100,yes,same,0,0,1,NA
model,Piliocolobus_badius,Piliocolobus_badius,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,72394,72394,yes,same,0,0,1,NA
model,Pithecia_pithecia,Pithecia_pithecia,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,28958,28958,yes,same,0,0,1,NA
model,Pongo_abelii,Pongo_abelii,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,333880,NA,yes,Stephan_only,NA,NA,NA,NA
model,Pongo_pygmaeus,Pongo_pygmaeus,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,347970,NA,yes,Stephan_only,NA,NA,NA,NA
model,Saguinus_geoffroyi,Saguinus_geoffroyi,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,10135,10135,yes,same,0,0,1,NA
model,Saguinus_oedipus,Saguinus_oedipus,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,8938.2,8938.2,yes,same,0,0,1,NA
model,Symphalangus_syndactylus,Symphalangus_syndactylus,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,133880,133880,yes,same,0,0,1,NA
model,Trachypithecus_francoisi,Trachypithecus_francoisi,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,98552,98552,yes,same,0,0,1,NA
model,Varecia_variegata,Varecia_variegata,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,30405,30405,yes,same,0,0,1,NA
model,Alouatta_seniculus,Alouatta_seniculus,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,50193.05,49009,yes,DIFFERENT,0.023589919321499748,-2.3589919321499746,0.9764100806785002,NA
model,Aotus_trivirgatus,Aotus_trivirgatus,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,16505.79,16195,yes,DIFFERENT,0.01882915025575879,-1.8829150255758789,0.9811708497442412,NA
model,Avahi_occidentalis,Avahi_occidentalis,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,9124,9256.8,yes,DIFFERENT,0.014346210353469804,1.4555019728189311,1.0145550197281894,NA
model,Callimico_goeldii,Callimico_goeldii,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,10510,10510,yes,same,0,0,1,NA
model,Callithrix_jacchus,Callithrix_jacchus,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,7335.91,7241,yes,DIFFERENT,0.012937726880509693,-1.2937726880509692,0.9870622731194904,NA
model,Cercopithecus_ascanius,Cercopithecus_ascanius,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,64671.81,63505,yes,DIFFERENT,0.018042018616766683,-1.8042018616766682,0.9819579813832333,NA
model,Cheirogaleus_major,Cheirogaleus_major,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,6563.71,6373,yes,DIFFERENT,0.02905521420050551,-2.905521420050551,0.9709447857994945,NA
model,Cheirogaleus_medius,Cheirogaleus_medius,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,3030.89,2961,yes,DIFFERENT,0.02305923342648525,-2.305923342648525,0.9769407665735147,NA
model,Daubentonia_madagascariensis,Daubentonia_madagascariensis,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,43581.08,42611,yes,DIFFERENT,0.022259200552166254,-2.2259200552166254,0.9777407994478338,NA
model,Erythrocebus_patas,Erythrocebus_patas,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,103167,103167,yes,same,0,0,1,NA
