tip,merge_sp,pooled,label,stephan_var,wide_var,role,stephan_value,wide_value,ratio,pct,rel,status,anomaly,stephan_source,wide_source
Eulemur_fulvus,Eulemur fulvus,FALSE,Nucleus subthalamicus Luysi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,study3,13.9,13.9,1,0,0,same,NA,Stephan_etal_1981_TableVIII,Stephan_etal_1981_TableVIII
Lagothrix_lagotricha,Lagothrix lagothricha,FALSE,Nucleus subthalamicus Luysi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,study3,63.8,63.8,1,0,0,same,NA,Stephan_etal_1981_TableVIII,Stephan_etal_1981_TableVIII
Lepilemur_ruficaudatus,Lepilemur ruficaudatus,FALSE,Nucleus subthalamicus Luysi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,study3,2.91,2.91,1,0,0,same,NA,Stephan_etal_1981_TableVIII,Stephan_etal_1981_TableVIII
Microcebus_murinus,Microcebus murinus,FALSE,Nucleus subthalamicus Luysi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,study3,0.65,0.65,1,0,0,same,NA,Stephan_etal_1981_TableVIII,Stephan_etal_1981_TableVIII
Nasalis_larvatus,Nasalis larvatus,FALSE,Nucleus subthalamicus Luysi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,study3,37.2,37.2,1,0,0,same,NA,Stephan_etal_1981_TableVIII,Stephan_etal_1981_TableVIII
Otolemur_crassicaudatus,Otolemur crassicaudatus,FALSE,Nucleus subthalamicus Luysi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,study3,4.1,4.1,1,0,0,same,NA,Stephan_etal_1981_TableVIII,Stephan_etal_1981_TableVIII
Papio_anubis,Papio anubis,FALSE,Nucleus subthalamicus Luysi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,study3,94.7,94.7,1,0,0,same,NA,Stephan_etal_1981_TableVIII,Stephan_etal_1981_TableVIII
Propithecus_verreauxi,Propithecus verreauxi,FALSE,Nucleus subthalamicus Luysi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,study3,20,20,1,0,0,same,NA,Stephan_etal_1981_TableVIII,Stephan_etal_1981_TableVIII
Saimiri_sciureus,Saimiri sciureus,FALSE,Nucleus subthalamicus Luysi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,study3,11.5,11.5,1,0,0,same,NA,Stephan_etal_1981_TableVIII,Stephan_etal_1981_TableVIII
Tarsius_syrichta,Tarsius sp.,FALSE,Nucleus subthalamicus Luysi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,study3,1.09,1.09,1,0,0,same,NA,Stephan_etal_1981_TableVIII,Stephan_etal_1981_TableVIII
Ateles_geoffroyi,Ateles geoffroyi,FALSE,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,study3,570,570,1,0,0,same,NA,Stephan_etal_1981_TableVIII,Stephan_etal_1981_TableVIII
Avahi_laniger,Avahi laniger,FALSE,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,study3,105,NA,NA,NA,NA,Stephan_only,NA,Stephan_etal_1981 [restricted: Stephan_1981.csv],NA
Callithrix_pygmaea,Callithrix pygmaea,FALSE,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,study3,21.8,21.8,1,0,0,same,NA,Stephan_etal_1981_TableVIII,Stephan_etal_1981_TableVIII
Cebus_albifrons,Cebus albifrons,FALSE,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,study3,549,549,1,0,0,same,NA,Stephan_etal_1981_TableVIII,Stephan_etal_1981_TableVIII
Galagoides_demidoff,Galagoides demidoff,FALSE,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,study3,18.4,18.4,1,0,0,same,NA,Stephan_etal_1981_TableVIII,Stephan_etal_1981_TableVIII
Gorilla_gorilla,Gorilla sp.,FALSE,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,study3,2471,2471,1,0,0,same,NA,Stephan_etal_1981_TableVIII,Stephan_etal_1981_TableVIII
Homo_sapiens,Homo sapiens,FALSE,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,study3,7008,7008,1,0,0,same,NA,Stephan_etal_1981_TableVIII,Stephan_etal_1981_TableVIII
Hylobates_lar,Hylobates lar,FALSE,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,study3,693,693,1,0,0,same,NA,Stephan_etal_1981_TableVIII,Stephan_etal_1981_TableVIII
Lophocebus_albigena,Lophocebus albigena,FALSE,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,study3,708,708,1,0,0,same,NA,Stephan_etal_1981_TableVIII,Stephan_etal_1981_TableVIII
Loris_tardigradus,Loris tardigradus,FALSE,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,study3,46.3,46.3,1,0,0,same,NA,Stephan_etal_1981_TableVIII,Stephan_etal_1981_TableVIII
Pan_troglodytes,Pan troglodytes,FALSE,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,study3,2510,2510,1,0,0,same,NA,Stephan_etal_1981_TableVIII,Stephan_etal_1981_TableVIII
Perodicticus_potto,Perodicticus potto,FALSE,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,study3,107,107,1,0,0,same,NA,Stephan_etal_1981_TableVIII,Stephan_etal_1981_TableVIII
Piliocolobus_badius,Piliocolobus badius,FALSE,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,study3,460,460,1,0,0,same,NA,Stephan_etal_1981_TableVIII,Stephan_etal_1981_TableVIII
Saguinus_oedipus,Saguinus oedipus,FALSE,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,study3,62.7,62.7,1,0,0,same,NA,Stephan_etal_1981_TableVIII,Stephan_etal_1981_TableVIII
Avahi_occidentalis,Avahi occidentalis,FALSE,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,study3,NA,105,NA,NA,NA,wide_only,NA,NA,Stephan_etal_1981_TableVIII
Cercopithecus_ascanius,Cercopithecus ascanius,FALSE,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,study3,421,421,1,0,0,same,NA,Stephan_etal_1981_TableVIII,Stephan_etal_1981_TableVIII
Cheirogaleus_major,Cheirogaleus major,FALSE,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,study3,48.6,48.6,1,0,0,same,NA,Stephan_etal_1981_TableVIII,Stephan_etal_1981_TableVIII
Eulemur_fulvus,Eulemur fulvus,FALSE,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,study3,248,248,1,0,0,same,NA,Stephan_etal_1981_TableVIII,Stephan_etal_1981_TableVIII
Lagothrix_lagotricha,Lagothrix lagothricha,FALSE,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,study3,612,612,1,0,0,same,NA,Stephan_etal_1981_TableVIII,Stephan_etal_1981_TableVIII
Lepilemur_ruficaudatus,Lepilemur ruficaudatus,FALSE,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,study3,63,63,1,0,0,same,NA,Stephan_etal_1981_TableVIII,Stephan_etal_1981_TableVIII
Microcebus_murinus,Microcebus murinus,FALSE,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,study3,9.08,9.08,1,0,0,same,NA,Stephan_etal_1981_TableVIII,Stephan_etal_1981_TableVIII
Nasalis_larvatus,Nasalis larvatus,FALSE,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,study3,564,564,1,0,0,same,NA,Stephan_etal_1981_TableVIII,Stephan_etal_1981_TableVIII
Otolemur_crassicaudatus,Otolemur crassicaudatus,FALSE,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,study3,74.6,74.6,1,0,0,same,NA,Stephan_etal_1981_TableVIII,Stephan_etal_1981_TableVIII
Papio_anubis,Papio anubis,FALSE,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,study3,1257,1257,1,0,0,same,NA,Stephan_etal_1981_TableVIII,Stephan_etal_1981_TableVIII
Propithecus_verreauxi,Propithecus verreauxi,FALSE,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,study3,324,324,1,0,0,same,NA,Stephan_etal_1981_TableVIII,Stephan_etal_1981_TableVIII
Saimiri_sciureus,Saimiri sciureus,FALSE,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,study3,132,132,1,0,0,same,NA,Stephan_etal_1981_TableVIII,Stephan_etal_1981_TableVIII
Tarsius_syrichta,Tarsius sp.,FALSE,Capsula interna,Capsula_interna,Capsula_interna_Vol.mm3,study3,16.7,16.7,1,0,0,same,NA,Stephan_etal_1981_TableVIII,Stephan_etal_1981_TableVIII
Ateles_geoffroyi,Ateles geoffroyi,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,4950,4950,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Avahi_laniger,Avahi laniger,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,524,524,1,0,0,same,NA,Stephan_etal_1981_TableV,Stephan_etal_1981_TableV
Callithrix_pygmaea,Callithrix pygmaea,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,174,174,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Cebus_albifrons,Cebus albifrons,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,3258,3258,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Cercopithecus_mitis,Cercopithecus mitis,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,2733,2733,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Galagoides_demidoff,Galagoides demidoff,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,169,169,1,0,0,same,NA,Stephan_etal_1981_TableV,Stephan_etal_1981_TableV
Gorilla_gorilla,Gorilla sp.,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,14567,14567,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Homo_sapiens,Homo sapiens,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,28689,28689,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Hylobates_lar,Hylobates lar,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,4784,4784,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Indri_indri,Indri indri,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,1855,1855,1,0,0,same,NA,Stephan_etal_1981_TableV,Stephan_etal_1981_TableV
Lophocebus_albigena,Lophocebus albigena,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,4146,4146,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Loris_tardigradus,Loris tardigradus,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,351,351,1,0,0,same,NA,Stephan_etal_1981_TableV,Stephan_etal_1981_TableV
Pan_troglodytes,Pan troglodytes,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,12246,12246,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Perodicticus_potto,Perodicticus potto,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,712,712,1,0,0,same,NA,Stephan_etal_1981_TableV,Stephan_etal_1981_TableV
Piliocolobus_badius,Piliocolobus badius,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,3217,3217,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Pongo_abelii,Pongo sp.,TRUE,Striatum,Striatum,Striatum_Vol.mm3,study3,NA,11500,NA,NA,NA,wide_only,NA,NA,Zilles_Rehkämper_1988_Table12-2
Pongo_pygmaeus,Pongo sp.,TRUE,Striatum,Striatum,Striatum_Vol.mm3,study3,11500,11500,1,0,0,same,NA,Zilles_Rehkämper_1988_Table12-2,Zilles_Rehkämper_1988_Table12-2
Saguinus_oedipus,Saguinus oedipus,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,453,453,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Varecia_variegata,Varecia variegata,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,1591,1591,1,0,0,same,NA,Stephan_etal_1981_TableV,Stephan_etal_1981_TableV
Alouatta_seniculus,Alouatta seniculus,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,2829,2829,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Aotus_trivirgatus,Aotus trivirgatus,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,862,862,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Avahi_occidentalis,Avahi occidentalis,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,478,478,1,0,0,same,NA,Stephan_etal_1981_TableV,Stephan_etal_1981_TableV
Callimico_goeldii,Callimico goeldii,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,493,493,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Callithrix_jacchus,Callithrix jacchus,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,372,372,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Cercopithecus_ascanius,Cercopithecus ascanius,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,2827,2827,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Cheirogaleus_major,Cheirogaleus major,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,327,327,1,0,0,same,NA,Stephan_etal_1981_TableV,Stephan_etal_1981_TableV
Cheirogaleus_medius,Cheirogaleus medius,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,145,145,1,0,0,same,NA,Stephan_etal_1981_TableV,Stephan_etal_1981_TableV
Daubentonia_madagascariensis,Daubentonia madagascariensis,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,2765,2765,1,0,0,same,NA,Stephan_etal_1981_TableV,Stephan_etal_1981_TableV
Erythrocebus_patas,Erythrocebus patas,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,3624,3624,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Eulemur_fulvus,Eulemur fulvus,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,1215,1215,1,0,0,same,NA,Stephan_etal_1981_TableV,Stephan_etal_1981_TableV
Galago_senegalensis,Galago senegalensis,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,210,210,1,0,0,same,NA,Stephan_etal_1981_TableV,Stephan_etal_1981_TableV
Lagothrix_lagotricha,Lagothrix lagothricha,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,4947,4947,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Lepilemur_ruficaudatus,Lepilemur ruficaudatus,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,366,366,1,0,0,same,NA,Stephan_etal_1981_TableV,Stephan_etal_1981_TableV
Macaca_mulatta,Macaca mulatta,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,4032,4032,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Microcebus_murinus,Microcebus murinus,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,85.7,85.7,1,0,0,same,NA,Stephan_etal_1981_TableV,Stephan_etal_1981_TableV
Miopithecus_talapoin,Miopithecus talapoin,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,1908,1908,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Nasalis_larvatus,Nasalis larvatus,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,3735,3735,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Nycticebus_coucang,Nycticebus coucang,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,760,760,1,0,0,same,NA,Stephan_etal_1981_TableV,Stephan_etal_1981_TableV
Otolemur_crassicaudatus,Otolemur crassicaudatus,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,556,556,1,0,0,same,NA,Stephan_etal_1981_TableV,Stephan_etal_1981_TableV
Papio_anubis,Papio anubis,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,7182,7182,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Pithecia_monachus,Pithecia monachus,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,1918,1918,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Plecturocebus_moloch,Callicebus moloch,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,920,920,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Propithecus_verreauxi,Propithecus verreauxi,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,1411,1411,1,0,0,same,NA,Stephan_etal_1981_TableV,Stephan_etal_1981_TableV
Pygathrix_nemaeus,Pygathrix nemaeus,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,3166,3166,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Saguinus_midas,Saguinus midas,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,471,471,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Saimiri_sciureus,Saimiri sciureus,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,1042,1042,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Tarsius_syrichta,Tarsius sp.,FALSE,Striatum,Striatum,Striatum_Vol.mm3,study3,133,133,1,0,0,same,NA,Stephan_etal_1981_TableV,Stephan_etal_1981_TableV
Ateles_geoffroyi,Ateles geoffroyi,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,3753,3753,1,0,0,same,NA,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],Frahm_etal_1984_Table1
Avahi_laniger,Avahi laniger,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,475,475,1,0,0,same,NA,deSousa_etal_2010 [restricted: deSousa_2010.csv],Frahm_etal_1984_Table1
Callithrix_pygmaea,Callithrix pygmaea,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,363,363,1,0,0,same,NA,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],Frahm_etal_1984_Table1
Cebus_albifrons,Cebus albifrons,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,3764,3764,1,0,0,same,NA,deSousa_etal_2010_SupTable2,Frahm_etal_1984_Table1
Cercopithecus_mitis,Cercopithecus mitis,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,4232,4232,1,0,0,same,NA,deSousa_etal_2010_SupTable2,Frahm_etal_1984_Table1
Galagoides_demidoff,Galagoides demidoff,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,214,214,1,0,0,same,NA,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],Frahm_etal_1984_Table1
Gorilla_gorilla,Gorilla sp.,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,9129,12062,1.3212838207908861,32.12838207908862,0.2431603382523628,DIFFERENT,NA,deSousa_etal_2010_SupTable2,Frahm_etal_1984_Table1
Homo_sapiens,Homo sapiens,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,15247.5,14787,0.9697983275946876,-3.0201672405312348,0.030201672405312345,DIFFERENT,NA,deSousa_etal_2010_SupTable2,Frahm_etal_1984_Table1
Hylobates_lar,Hylobates lar,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,4086.7,4574,1.1192404629652286,11.92404629652287,0.10653694796676873,DIFFERENT,NA,deSousa_etal_2010_SupTable2,Frahm_etal_1984_Table1
Indri_indri,Indri indri,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,1648,1648,1,0,0,same,NA,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],Frahm_etal_1984_Table1
Lophocebus_albigena,Lophocebus albigena,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,5420,5420,1,0,0,same,NA,deSousa_etal_2010_SupTable2,Frahm_etal_1984_Table1
Loris_tardigradus,Loris tardigradus,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,529,529,1,0,0,same,NA,deSousa_etal_2010 [restricted: deSousa_2010.csv],Frahm_etal_1984_Table1
Pan_paniscus,Pan paniscus,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,11606.5,NA,NA,NA,NA,Stephan_only,NA,deSousa_etal_2010_SupTable2,NA
Pan_troglodytes,Pan troglodytes,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,8268.3,10593,1.2811581582671168,28.115815826711668,0.2194562446898896,DIFFERENT,NA,deSousa_etal_2010_SupTable2,Frahm_etal_1984_Table1
Perodicticus_potto,Perodicticus potto,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,495,495,1,0,0,same,NA,deSousa_etal_2010_SupTable2,Frahm_etal_1984_Table1
Piliocolobus_badius,Piliocolobus badius,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,3053,3053,1,0,0,same,NA,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],Frahm_etal_1984_Table1
Pongo_abelii,Pongo sp.,TRUE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,NA,8400,NA,NA,NA,wide_only,NA,NA,Zilles_Rehkämper_1988_Table12-2
Pongo_pygmaeus,Pongo sp.,TRUE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,8233.7,8400,1.0201974810838383,2.019748108383828,0.01979761904761896,DIFFERENT,NA,deSousa_etal_2010_SupTable2,Zilles_Rehkämper_1988_Table12-2
Saguinus_oedipus,Saguinus oedipus,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,807,807,1,0,0,same,NA,deSousa_etal_2010_SupTable2,Frahm_etal_1984_Table1
Symphalangus_syndactylus,Symphalangus syndactylus,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,5468.9,NA,NA,NA,NA,Stephan_only,NA,deSousa_etal_2010_SupTable2,NA
Varecia_variegata,Varecia variegata,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,1745,1745,1,0,0,same,NA,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],Frahm_etal_1984_Table1
Alouatta_seniculus,Alouatta seniculus,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,1918,1918,1,0,0,same,NA,deSousa_etal_2010_SupTable2,Frahm_etal_1984_Table1
Aotus_trivirgatus,Aotus trivirgatus,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,996,996,1,0,0,same,NA,deSousa_etal_2010_SupTable2,Frahm_etal_1984_Table1
Avahi_occidentalis,Avahi occidentalis,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,450,450,1,0,0,same,NA,deSousa_etal_2010 [restricted: deSousa_2010.csv],Frahm_etal_1984_Table1
Callithrix_jacchus,Callithrix jacchus,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,566,566,1,0,0,same,NA,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],Frahm_etal_1984_Table1
Cercopithecus_ascanius,Cercopithecus ascanius,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,4272,4272,1,0,0,same,NA,deSousa_etal_2010_SupTable2,Frahm_etal_1984_Table1
Cheirogaleus_major,Cheirogaleus major,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,433,433,1,0,0,same,NA,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],Frahm_etal_1984_Table1
Cheirogaleus_medius,Cheirogaleus medius,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,199,199,1,0,0,same,NA,deSousa_etal_2010_SupTable2,Frahm_etal_1984_Table1
Daubentonia_madagascariensis,Daubentonia madagascariensis,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,1113,1113,1,0,0,same,NA,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],Frahm_etal_1984_Table1
Eulemur_fulvus,Eulemur fulvus,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,1253,1253,1,0,0,same,NA,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],Frahm_etal_1984_Table1
Galago_senegalensis,Galago senegalensis,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,301,301,1,0,0,same,NA,deSousa_etal_2010_SupTable2,Frahm_etal_1984_Table1
Lagothrix_lagotricha,Lagothrix lagothricha,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,4856,4856,1,0,0,same,NA,deSousa_etal_2010 [restricted: deSousa_2010.csv],Frahm_etal_1984_Table1
Lepilemur_ruficaudatus,Lepilemur ruficaudatus,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,326,326,1,0,0,same,NA,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],Frahm_etal_1984_Table1
Macaca_fascicularis,Macaca fascicularis,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,2713.3,NA,NA,NA,NA,Stephan_only,NA,deSousa_etal_2010_SupTable2,NA
Macaca_mulatta,Macaca mulatta,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,5343,5343,1,0,0,same,NA,deSousa_etal_2010_SupTable2,Frahm_etal_1984_Table1
Microcebus_murinus,Microcebus murinus,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,136,136,1,0,0,same,NA,deSousa_etal_2010 [restricted: deSousa_2010.csv],Frahm_etal_1984_Table1
Miopithecus_talapoin,Miopithecus talapoin,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,2339,2339,1,0,0,same,NA,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],Frahm_etal_1984_Table1
Nycticebus_coucang,Nycticebus coucang,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,696,696,1,0,0,same,NA,deSousa_etal_2010_SupTable2,Frahm_etal_1984_Table1
Otolemur_crassicaudatus,Otolemur crassicaudatus,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,479,479,1,0,0,same,NA,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],Frahm_etal_1984_Table1
Papio_anubis,Papio anubis,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,10001,10001,1,0,0,same,NA,deSousa_etal_2010_SupTable2,Frahm_etal_1984_Table1
