Species,Stephan_column,Stephan_value,candidate_reference,candidate_source,candidate_variable,candidate_value,candidate_year,search_tier,tier_rank,match_quality,pct_difference,scale,prior_contributions,candidate_file,candidate_sheet,candidate_cell,evidence_context,structure_context_match
Avahi_laniger,Total_insula_volume_L,38,Matano_etal_1985_a [restricted: Matano_1985a.csv],Matano_etal_1985_a,NA,37.89,1985,restricted_documents,6,near_perfect,0.28947368421052483,1,220,restricted_checks/Matano_etal_1985_a/comparison/Matano_1985a.csv,,R9C7,species_match_strength=2; structure_context_match=TRUE,TRUE
Avahi_laniger,Nucleus_subthalamicus,5.94,Stephan_etal_1981 [restricted: Stephan_1981.csv],Stephan_etal_1981,NA,5.94,1981,restricted_documents,5,near_perfect,0,1,1384,restricted_checks/Stephan_etal_1981/comparison/Stephan_1981.csv,,R10C35,species_match_strength=2; structure_context_match=TRUE,TRUE
Avahi_laniger,Capsula_interna,105,Stephan_etal_1981 [restricted: Stephan_1981.csv],Stephan_etal_1981,NA,105,1981,restricted_documents,5,near_perfect,0,1,1384,restricted_checks/Stephan_etal_1981/comparison/Stephan_1981.csv,,R10C36,species_match_strength=2; structure_context_match=TRUE,TRUE
Avahi_laniger,ASG_Sousa,475,deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010,NA,475,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv,,R9C2,species_match_strength=2; structure_context_match=TRUE,TRUE
Avahi_laniger,ASG_Sousa,475,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,0.45833333333333326,2010,restricted_documents,5,close_metadata_source,3.508771929824577,1000,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R37C5,species_match_strength=2; structure_context_match=TRUE,TRUE
Avahi_laniger,ASG_Sousa,475,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,458.33333333333326,2010,restricted_documents,5,close_metadata_source,3.508771929824577,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R37C9,species_match_strength=2; structure_context_match=TRUE,TRUE
Avahi_laniger,ASG_Sousa,475,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,458.33333333333326,2010,restricted_documents,5,close_metadata_source,3.508771929824577,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet2,R37C5,species_match_strength=2; structure_context_match=TRUE,TRUE
Avahi_laniger,ASG_Sousa,475,deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010,NA,458.3,2010,restricted_documents,5,close_metadata_source,3.515789473684208,1,0,restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv,,R9C5,species_match_strength=2; structure_context_match=TRUE,TRUE
Avahi_laniger,ASG_Sousa,475,Stephan_etal_1981 [restricted: Stephan_1981.csv],Stephan_etal_1981,NA,475,1981,restricted_documents,6,near_perfect,0,1,1384,restricted_checks/Stephan_etal_1981/comparison/Stephan_1981.csv,,R9C4,species_match_strength=2; structure_context_match=TRUE,TRUE
Avahi_laniger,Epithalamus,6.52,Stephan_etal_1981 [restricted: Stephan_1981.csv],Stephan_etal_1981,NA,6.52,1981,restricted_documents,5,near_perfect,0,1,1384,restricted_checks/Stephan_etal_1981/comparison/Stephan_1981.csv,,R10C30,species_match_strength=2; structure_context_match=TRUE,TRUE
Avahi_laniger,Thalamus,489,Stephan_etal_1981 [restricted: Stephan_1981.csv],Stephan_etal_1981,NA,489,1981,restricted_documents,5,near_perfect,0,1,1384,restricted_checks/Stephan_etal_1981/comparison/Stephan_1981.csv,,R10C31,species_match_strength=2; structure_context_match=TRUE,TRUE
Avahi_laniger,Hypothalamus,137,Stephan_etal_1981 [restricted: Stephan_1981.csv],Stephan_etal_1981,NA,137,1981,restricted_documents,5,near_perfect,0,1,1384,restricted_checks/Stephan_etal_1981/comparison/Stephan_1981.csv,,R10C32,species_match_strength=2; structure_context_match=TRUE,TRUE
Avahi_laniger,Subthalamus,80.5,Stephan_etal_1981 [restricted: Stephan_1981.csv],Stephan_etal_1981,NA,80.5,1981,restricted_documents,5,near_perfect,0,1,1384,restricted_checks/Stephan_etal_1981/comparison/Stephan_1981.csv,,R10C33,species_match_strength=2; structure_context_match=TRUE,TRUE
Avahi_laniger,Tractus_opticus,38.3,Stephan_etal_1981 [restricted: Stephan_1981.csv],Stephan_etal_1981,NA,38.3,1981,restricted_documents,5,near_perfect,0,1,1384,restricted_checks/Stephan_etal_1981/comparison/Stephan_1981.csv,,R10C37,species_match_strength=2; structure_context_match=TRUE,TRUE
Avahi_laniger,Granular_volume_L,13,Bauernfeind_etal_2013 [restricted: Bauernfeind_2013.csv],Bauernfeind_etal_2013,NA,13,2013,restricted_documents,5,near_perfect,0,1,181,restricted_checks/Bauernfeind_etal_2013/comparison/Bauernfeind_2013.csv,,R10C12,species_match_strength=2; structure_context_match=TRUE,TRUE
Avahi_laniger,Dysgranular_volume_L,18,Bauernfeind_etal_2013 [restricted: Bauernfeind_2013.csv],Bauernfeind_etal_2013,NA,18,2013,restricted_documents,5,near_perfect,0,1,181,restricted_checks/Bauernfeind_etal_2013/comparison/Bauernfeind_2013.csv,,R10C10,species_match_strength=2; structure_context_match=TRUE,TRUE
Avahi_laniger,Agranular_volume_L,7,Bauernfeind_etal_2013 [restricted: Bauernfeind_2013.csv],Bauernfeind_etal_2013,NA,7,2013,restricted_documents,5,near_perfect,0,1,181,restricted_checks/Bauernfeind_etal_2013/comparison/Bauernfeind_2013.csv,,R10C9,species_match_strength=2; structure_context_match=TRUE,TRUE
Avahi_laniger,Body_mass,1030,Bauernfeind_etal_2013 [restricted: Bauernfeind_2013.csv],Bauernfeind_etal_2013,NA,1030,2013,restricted_documents,5,near_perfect,0,1,181,restricted_checks/Bauernfeind_etal_2013/comparison/Bauernfeind_2013.csv,,R10C6,species_match_strength=2; structure_context_match=TRUE,TRUE
Avahi_laniger,Brain_mass,9600,Bauernfeind_etal_2013 [restricted: Bauernfeind_2013.csv],Bauernfeind_etal_2013,NA,9600,2013,restricted_documents,5,near_perfect,0,1,181,restricted_checks/Bauernfeind_etal_2013/comparison/Bauernfeind_2013.csv,,R10C7,species_match_strength=2; structure_context_match=TRUE,TRUE
Avahi_laniger,Brain_mass,9600,Stephan_etal_1981 [restricted: Stephan_1981.csv],Stephan_etal_1981,NA,9670,1981,restricted_documents,6,near_perfect,0.7238883143743536,1,1384,restricted_checks/Stephan_etal_1981/comparison/Stephan_1981.csv,,R10C12,species_match_strength=2; structure_context_match=TRUE,TRUE
Callithrix_pygmaea,LGN_Sousa,16.9,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,16.9,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R19C10,species_match_strength=2; structure_context_match=TRUE,TRUE
Callithrix_pygmaea,LGN_Sousa,16.9,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,0.0169,2010,restricted_documents,5,near_perfect,0,1000,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R19C6,species_match_strength=2; structure_context_match=TRUE,TRUE
Callithrix_pygmaea,LGN_Sousa,16.9,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,16.9,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet2,R19C6,species_match_strength=2; structure_context_match=TRUE,TRUE
Callithrix_pygmaea,LGN_Sousa,16.9,deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010,NA,16.9,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv,,R15C6,species_match_strength=2; structure_context_match=TRUE,TRUE
Callithrix_pygmaea,Total_insula_volume_L,11,Bauernfeind_etal_2013 [restricted: Bauernfeind_2013.csv],Bauernfeind_etal_2013,NA,11,2013,restricted_documents,5,near_perfect,0,1,181,restricted_checks/Bauernfeind_etal_2013/comparison/Bauernfeind_2013.csv,,R15C13,species_match_strength=2; structure_context_match=TRUE,TRUE
Callithrix_pygmaea,Total_insula_volume_L,11,Matano_etal_1985_a [restricted: Matano_1985a.csv],Matano_etal_1985_a,NA,11.48,1985,restricted_documents,6,near_perfect,4.181184668989551,1,220,restricted_checks/Matano_etal_1985_a/comparison/Matano_1985a.csv,,R15C7,species_match_strength=2; structure_context_match=TRUE,TRUE
Callithrix_pygmaea,ASG_Sousa,363,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,0.363,2010,restricted_documents,5,near_perfect,0,1000,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R19C5,species_match_strength=2; structure_context_match=TRUE,TRUE
Callithrix_pygmaea,ASG_Sousa,363,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,363,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R19C9,species_match_strength=2; structure_context_match=TRUE,TRUE
Callithrix_pygmaea,ASG_Sousa,363,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,363,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet2,R19C5,species_match_strength=2; structure_context_match=TRUE,TRUE
Callithrix_pygmaea,ASG_Sousa,363,deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010,NA,363,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv,,R15C2,species_match_strength=2; structure_context_match=TRUE,TRUE
Callithrix_pygmaea,ASG_Sousa,363,deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010,NA,363,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv,,R15C5,species_match_strength=2; structure_context_match=TRUE,TRUE
Callithrix_pygmaea,ASG_Sousa,363,Stephan_etal_1981 [restricted: Stephan_1981.csv],Stephan_etal_1981,NA,363,1981,restricted_documents,6,near_perfect,0,1,1384,restricted_checks/Stephan_etal_1981/comparison/Stephan_1981.csv,,R15C4,species_match_strength=2; structure_context_match=TRUE,TRUE
Callithrix_pygmaea,Granular_volume_L,3,Bauernfeind_etal_2013 [restricted: Bauernfeind_2013.csv],Bauernfeind_etal_2013,NA,3,2013,restricted_documents,5,near_perfect,0,1,181,restricted_checks/Bauernfeind_etal_2013/comparison/Bauernfeind_2013.csv,,R15C12,species_match_strength=2; structure_context_match=TRUE,TRUE
Callithrix_pygmaea,Dysgranular_volume_L,7,Bauernfeind_etal_2013 [restricted: Bauernfeind_2013.csv],Bauernfeind_etal_2013,NA,7,2013,restricted_documents,5,near_perfect,0,1,181,restricted_checks/Bauernfeind_etal_2013/comparison/Bauernfeind_2013.csv,,R15C10,species_match_strength=2; structure_context_match=TRUE,TRUE
Callithrix_pygmaea,Agranular_volume_L,1,Bauernfeind_etal_2013 [restricted: Bauernfeind_2013.csv],Bauernfeind_etal_2013,NA,1,2013,restricted_documents,5,near_perfect,0,1,181,restricted_checks/Bauernfeind_etal_2013/comparison/Bauernfeind_2013.csv,,R15C9,species_match_strength=2; structure_context_match=TRUE,TRUE
Callithrix_pygmaea,Body_mass,110,Bauernfeind_etal_2013 [restricted: Bauernfeind_2013.csv],Bauernfeind_etal_2013,NA,110,2013,restricted_documents,5,near_perfect,0,1,181,restricted_checks/Bauernfeind_etal_2013/comparison/Bauernfeind_2013.csv,,R15C6,species_match_strength=2; structure_context_match=TRUE,TRUE
Callithrix_pygmaea,Brain_mass,4200,Bauernfeind_etal_2013 [restricted: Bauernfeind_2013.csv],Bauernfeind_etal_2013,NA,4200,2013,restricted_documents,5,near_perfect,0,1,181,restricted_checks/Bauernfeind_etal_2013/comparison/Bauernfeind_2013.csv,,R15C7,species_match_strength=2; structure_context_match=TRUE,TRUE
Callithrix_pygmaea,Brain_mass,4200,Bauernfeind_etal_2013 [restricted: insulaAmy.xls],Bauernfeind_etal_2013,NA,4.15,2013,restricted_documents,5,close_metadata_source,1.1904761904761905,1000,181,restricted_checks/Bauernfeind_etal_2013/comparison/insulaAmy.xls,Sheet1,R35C2,species_match_strength=2; structure_context_match=TRUE,TRUE
Cebus_albifrons,LGN_Sousa,137,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,137,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R22C10,species_match_strength=2; structure_context_match=TRUE,TRUE
Cebus_albifrons,LGN_Sousa,137,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,0.137,2010,restricted_documents,5,near_perfect,0,1000,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R22C6,species_match_strength=2; structure_context_match=TRUE,TRUE
Cebus_albifrons,LGN_Sousa,137,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,137,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet2,R22C6,species_match_strength=2; structure_context_match=TRUE,TRUE
Cebus_albifrons,LGN_Sousa,137,deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010,NA,137,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv,,R16C6,species_match_strength=2; structure_context_match=TRUE,TRUE
Cebus_albifrons,LGN_Sousa,137,Stephan_etal_1981 [restricted: Stephan_1981.csv],Stephan_etal_1981,NA,137,1981,restricted_documents,6,near_perfect,0,1,1384,restricted_checks/Stephan_etal_1981/comparison/Stephan_1981.csv,,R16C40,species_match_strength=2; structure_context_match=TRUE,TRUE
Cebus_albifrons,ASG_Sousa,3764,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,3.764,2010,restricted_documents,5,near_perfect,0,1000,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R22C5,species_match_strength=2; structure_context_match=TRUE,TRUE
Cebus_albifrons,ASG_Sousa,3764,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,3764,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R22C9,species_match_strength=2; structure_context_match=TRUE,TRUE
Cebus_albifrons,ASG_Sousa,3764,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,3764,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet2,R22C5,species_match_strength=2; structure_context_match=TRUE,TRUE
Cebus_albifrons,ASG_Sousa,3764,deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010,NA,3764,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv,,R16C2,species_match_strength=2; structure_context_match=TRUE,TRUE
Cebus_albifrons,ASG_Sousa,3764,deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010,NA,3764,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv,,R16C5,species_match_strength=2; structure_context_match=TRUE,TRUE
Cebus_albifrons,ASG_Sousa,3764,Stephan_etal_1981 [restricted: Stephan_1981.csv],Stephan_etal_1981,NA,3764,1981,restricted_documents,6,near_perfect,0,1,1384,restricted_checks/Stephan_etal_1981/comparison/Stephan_1981.csv,,R16C4,species_match_strength=2; structure_context_match=TRUE,TRUE
Cebus_albifrons,Corpus.subcommissurale,0.43,Stephan_etal_1981 [restricted: Stephan_1981.csv],Stephan_etal_1981,NA,0.425,1981,restricted_documents,5,close_metadata_source,1.1627906976744196,1,1384,restricted_checks/Stephan_etal_1981/comparison/Stephan_1981.csv,,R16C59,species_match_strength=2; structure_context_match=TRUE,TRUE
Cebus_albifrons,Frontal.motor.Gray,1.98,Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017,NA,1.977,2017,restricted_documents,5,near_perfect,0.15151515151514605,1,0,restricted_checks/Smaers_etal_2017/comparison/Smaers.csv,,R9C4,species_match_strength=2; structure_context_match=TRUE,TRUE
Cebus_albifrons,Primary.visual.White.Smaers,0.94,Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017,NA,0.939,2017,restricted_documents,5,near_perfect,0.10638297872340435,1,0,restricted_checks/Smaers_etal_2017/comparison/Smaers.csv,,R9C5,species_match_strength=2; structure_context_match=TRUE,TRUE
Cebus_albifrons,Prefrontal.Gray,1.43,Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017,NA,1.434,2017,restricted_documents,5,near_perfect,0.2789400278940031,1,0,restricted_checks/Smaers_etal_2017/comparison/Smaers.csv,,R9C2,species_match_strength=2; structure_context_match=TRUE,TRUE
Cebus_albifrons,Prefrontal.White,0.26,Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017,NA,0.257,2017,restricted_documents,5,near_perfect,1.1538461538461549,1,0,restricted_checks/Smaers_etal_2017/comparison/Smaers.csv,,R9C6,species_match_strength=2; structure_context_match=TRUE,TRUE
Cebus_albifrons,Prefrontal.White,0.26,Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017,NA,0.272,2017,restricted_documents,5,close_metadata_source,4.411764705882357,1,0,restricted_checks/Smaers_etal_2017/comparison/Smaers.csv,,R4C6,species_match_strength=1; structure_context_match=TRUE,TRUE
Cebus_albifrons,Other.cortical.association.areas.Gray,21.02,Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017,NA,21.024,2017,restricted_documents,5,near_perfect,0.019025875190265103,1,0,restricted_checks/Smaers_etal_2017/comparison/Smaers.csv,,R9C3,species_match_strength=2; structure_context_match=TRUE,TRUE
Cebus_albifrons,Other.cortical.association.areas.White,12.05,Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017,NA,12.053,2017,restricted_documents,5,near_perfect,0.024890068862524796,1,0,restricted_checks/Smaers_etal_2017/comparison/Smaers.csv,,R9C7,species_match_strength=2; structure_context_match=TRUE,TRUE
Cercopithecus_mitis,LGN_Sousa,150,deSousa_etal_2013 [restricted: compare_LGN_vs_Stephan.csv],deSousa_etal_2013,NA,150,2013,restricted_documents,5,near_perfect,0,1,15,restricted_checks/deSousa_etal_2013/comparison/compare_LGN_vs_Stephan.csv,,R8C3,species_match_strength=2; structure_context_match=TRUE,TRUE
Cercopithecus_mitis,LGN_Sousa,150,deSousa_etal_2013 [restricted: compare_LGN_vs_Stephan.csv],deSousa_etal_2013,NA,150,2013,restricted_documents,5,near_perfect,0,1,15,restricted_checks/deSousa_etal_2013/comparison/compare_LGN_vs_Stephan.csv,,R7C2,species_match_strength=1; structure_context_match=TRUE,TRUE
Cercopithecus_mitis,LGN_Sousa,150,deSousa_etal_2013 [restricted: compare_LGN_vs_Stephan.csv],deSousa_etal_2013,NA,147,2013,restricted_documents,5,close_metadata_source,2,1,15,restricted_checks/deSousa_etal_2013/comparison/compare_LGN_vs_Stephan.csv,,R7C3,species_match_strength=1; structure_context_match=TRUE,TRUE
Cercopithecus_mitis,LGN_Sousa,150,deSousa_etal_2013 [restricted: deSousa_2013.csv],deSousa_etal_2013,NA,147,2013,restricted_documents,5,close_metadata_source,2,1,15,restricted_checks/deSousa_etal_2013/comparison/deSousa_2013.csv,,R18C4,species_match_strength=1; structure_context_match=TRUE,TRUE
Cercopithecus_mitis,LGN_Sousa,150,deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010,NA,150,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv,,R19C6,species_match_strength=2; structure_context_match=TRUE,TRUE
Cercopithecus_mitis,LGN_Sousa,150,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,150,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R15C10,species_match_strength=1; structure_context_match=TRUE,TRUE
Cercopithecus_mitis,LGN_Sousa,150,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,0.15,2010,restricted_documents,5,near_perfect,0,1000,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R15C6,species_match_strength=1; structure_context_match=TRUE,TRUE
Cercopithecus_mitis,LGN_Sousa,150,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,150,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet2,R15C6,species_match_strength=1; structure_context_match=TRUE,TRUE
Cercopithecus_mitis,LGN_Sousa,150,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,147,2010,restricted_documents,5,close_metadata_source,2,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R14C10,species_match_strength=1; structure_context_match=TRUE,TRUE
Cercopithecus_mitis,LGN_Sousa,150,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,0.147,2010,restricted_documents,5,close_metadata_source,2,1000,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R14C6,species_match_strength=1; structure_context_match=TRUE,TRUE
Cercopithecus_mitis,LGN_Sousa,150,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,147,2010,restricted_documents,5,close_metadata_source,2,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet2,R14C6,species_match_strength=1; structure_context_match=TRUE,TRUE
Cercopithecus_mitis,LGN_Sousa,150,deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010,NA,147,2010,restricted_documents,5,close_metadata_source,2,1,0,restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv,,R18C6,species_match_strength=1; structure_context_match=TRUE,TRUE
Cercopithecus_mitis,LGN_Sousa,150,Stephan_etal_1981 [restricted: Stephan_1981.csv],Stephan_etal_1981,NA,150,1981,restricted_documents,6,near_perfect,0,1,1384,restricted_checks/Stephan_etal_1981/comparison/Stephan_1981.csv,,R19C40,species_match_strength=2; structure_context_match=TRUE,TRUE
Cercopithecus_mitis,ASG_Sousa,4232,deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010,NA,4232,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv,,R19C2,species_match_strength=2; structure_context_match=TRUE,TRUE
Cercopithecus_mitis,ASG_Sousa,4232,deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010,NA,4232,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv,,R19C5,species_match_strength=2; structure_context_match=TRUE,TRUE
Cercopithecus_mitis,ASG_Sousa,4232,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,4.232,2010,restricted_documents,5,near_perfect,0,1000,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R15C5,species_match_strength=1; structure_context_match=TRUE,TRUE
Cercopithecus_mitis,ASG_Sousa,4232,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,4232,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R15C9,species_match_strength=1; structure_context_match=TRUE,TRUE
Cercopithecus_mitis,ASG_Sousa,4232,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,4232,2010,restricted_documents,5,near_perfect,0,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet2,R15C5,species_match_strength=1; structure_context_match=TRUE,TRUE
Cercopithecus_mitis,ASG_Sousa,4232,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,4.272,2010,restricted_documents,5,near_perfect,0.9363295880149812,1000,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R14C5,species_match_strength=1; structure_context_match=TRUE,TRUE
Cercopithecus_mitis,ASG_Sousa,4232,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,4272,2010,restricted_documents,5,near_perfect,0.9363295880149812,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet1,R14C9,species_match_strength=1; structure_context_match=TRUE,TRUE
Cercopithecus_mitis,ASG_Sousa,4232,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010,NA,4272,2010,restricted_documents,5,near_perfect,0.9363295880149812,1,0,restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx,Sheet2,R14C5,species_match_strength=1; structure_context_match=TRUE,TRUE
Cercopithecus_mitis,ASG_Sousa,4232,deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010,NA,4272,2010,restricted_documents,5,near_perfect,0.9363295880149812,1,0,restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv,,R18C2,species_match_strength=1; structure_context_match=TRUE,TRUE
Cercopithecus_mitis,ASG_Sousa,4232,deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010,NA,4272,2010,restricted_documents,5,near_perfect,0.9363295880149812,1,0,restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv,,R18C5,species_match_strength=1; structure_context_match=TRUE,TRUE
Cercopithecus_mitis,ASG_Sousa,4232,Stephan_etal_1981 [restricted: Stephan_1981.csv],Stephan_etal_1981,NA,4232,1981,restricted_documents,6,near_perfect,0,1,1384,restricted_checks/Stephan_etal_1981/comparison/Stephan_1981.csv,,R19C4,species_match_strength=2; structure_context_match=TRUE,TRUE
Cercopithecus_mitis,ASG_Sousa,4232,Stephan_etal_1981 [restricted: Stephan_1981.csv],Stephan_etal_1981,NA,4272,1981,restricted_documents,6,near_perfect,0.9363295880149812,1,1384,restricted_checks/Stephan_etal_1981/comparison/Stephan_1981.csv,,R18C4,species_match_strength=1; structure_context_match=TRUE,TRUE
Cercopithecus_mitis,Frontal.motor.Gray,1.85,Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017,NA,1.852,2017,restricted_documents,5,near_perfect,0.1079913606911448,1,0,restricted_checks/Smaers_etal_2017/comparison/Smaers.csv,,R3C4,species_match_strength=2; structure_context_match=TRUE,TRUE
Cercopithecus_mitis,Primary.visual.White.Smaers,1.04,Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017,NA,1.042,2017,restricted_documents,5,near_perfect,0.19193857965451072,1,0,restricted_checks/Smaers_etal_2017/comparison/Smaers.csv,,R3C5,species_match_strength=2; structure_context_match=TRUE,TRUE
